pilot_id,spotify_track_id,title,artists,collection_status,duration_seconds,source_sha256,prepared_sha256,profile_status,primary_family,primary_style,secondary_families,secondary_styles,vocal_role,arrangement_focus,texture_tags,active_section_density,section_variation,certainty,audio_evidence,owner_confirmed
F089,6zKX91EvxRHr42ZiZ5C9kN,Favorite Part,"[""JO YURI""]",NEW_VALIDATED_PROFILE,98.638375,5cc11d9e3fe0773800cdd735650d32096162402102ae4f8bce06cb635230677b,965f589db0e1530e9e4d10cc871676b7cf98dedac467a416564a1e4e766ee67e,classified,Pop,K-Pop,"[""R&B"", ""Hip Hop""]","[""Contemporary R&B"", ""Trap""]",sung_led,lead_vocal,"[""electronic"", ""clean"", ""layered""]",moderate,contrasting_sections,"{""family"": ""clear"", ""style"": ""clear""}","[{""at_seconds"": 3.5, ""observation"": ""Spoken-word English fairy tale narration over playful plucked harp and synth textures.""}, {""at_seconds"": 15.0, ""observation"": ""Female lead vocal enters in Korean over a bouncy trap-influenced R&B beat.""}, {""at_seconds"": 45.3, ""observation"": ""Groove thickens with heavy 808 bass, crisp hi-hats, and rhythmic contemporary R&B vocal phrasing.""}]",False
F090,70YbAV2UKPee15B00RbPcT,Cloudy Thoughts,"[""HYEJIN""]",NEW_VALIDATED_PROFILE,198.05460416666668,0b576d95eb236a0357371eba5c42f8ba1819ec4ea834a39e288cbf9f5021f20d,35ac1c1d28b3bc4101a3a8654e9862548c5fcc3bd63e7c1847fccb8451218177,classified,Pop,K-Pop,"[""R&B"", ""Electronic""]","[""Contemporary R&B"", ""Trap""]",sung_led,lead_vocal,"[""electronic"", ""layered"", ""clean""]",moderate,contrasting_sections,"{""family"": ""clear"", ""style"": ""clear""}","[{""at_seconds"": 15.0, ""observation"": ""A cappella choral vocal entrance singing in English over atmospheric reverb before beat enters.""}, {""at_seconds"": 25.5, ""observation"": ""Downtempo R&B trap beat drops with deep bass and Korean/English sung-rap hybrid vocals.""}, {""at_seconds"": 71.0, ""observation"": ""Full chorus returns with layered vocal harmonies over a midtempo contemporary pop beat.""}]",False
F091,74X2u8JMVooG2QbjRxXwR8,Perfect Night,"[""LE SSERAFIM""]",REUSED_EXACT_PRIOR_PROFILE,162.13333333333333,b7acecdb8c3b500a728978447cb6ffdcba55d0a6705e49fc096171f8df2675e2,49c29b509d805e167a3bdb4ac417a68b2272b6c4c64ab050a78cf69d8fd841e2,classified,Pop,Dance-Pop,"[""R&B"", ""Electronic""]","[""Contemporary R&B"", ""Nu-Disco""]",sung_led,lead_vocal,"[""electronic"", ""clean"", ""layered""]",moderate,contrasting_sections,"{""family"": ""clear"", ""style"": ""clear""}","[{""at_seconds"": 0.0, ""observation"": ""A sparse acoustic guitar plucking motif establishes the intro groove before drums enter.""}, {""at_seconds"": 15.0, ""observation"": ""Female lead vocal enters over upbeat pop-funk rhythm guitar, syncopated bass, and modern electronic drums.""}, {""at_seconds"": 50.0, ""observation"": ""Energetic dance-pop chorus featuring layered melodic vocals and driving dance rhythms.""}]",False
F092,74cpuIw43kA8xPgbQEPdss,Flash Forward,"[""LE SSERAFIM""]",NEW_VALIDATED_PROFILE,195.51229166666667,198008e51b386a47e57940e7a8033bc4f9f91c1c998885e0c2aaadc8043857f9,d48a93cf1082fb0ce0e9b171cfed1bc2bf817dfb5bc7c70257aa38bfa51242f6,classified,Pop,K-Pop,"[""Electronic""]","[""Dance-Pop"", ""Electropop""]",sung_led,lead_vocal,"[""electronic"", ""layered"", ""clean""]",dense,contrasting_sections,"{""family"": ""clear"", ""style"": ""clear""}","[{""at_seconds"": 8.4, ""observation"": ""Solo female vocal enters over a driving electronic pop beat and synth chords""}, {""at_seconds"": 41.2, ""observation"": ""Explosive dance-pop chorus drops with layered bright synths, four-on-the-floor kick, and full backing vocals""}, {""at_seconds"": 148.0, ""observation"": ""Second high-energy chorus section featuring dense electronic production and energetic vocal delivery""}]",False
F093,7F6PtLP6fJPVtA1FWVkl8K,Shouldn't Be,"[""Luke Chiang""]",REUSED_EXACT_PRIOR_PROFILE,211.28997916666665,785855489ea95618f27541cb0771aee578ef12b8037f3333aaccc4b200c791b2,90cedefc8b8409fbc4d474207ac6f8891943310b97774cb46fe7384bee8f5b10,classified,R&B,Contemporary R&B,"[""Pop"", ""Electronic""]","[""Alt-Pop"", ""Ambient Pop""]",sung_led,lead_vocal,"[""electronic"", ""clean"", ""layered""]",sparse,mostly_consistent,"{""family"": ""clear"", ""style"": ""clear""}","[{""at_seconds"": 6.7, ""observation"": ""Subdued electronic beat enters behind the emotive solo male vocal and sparse ambient keys.""}, {""at_seconds"": 40.5, ""observation"": ""Chorus hook features multi-tracked background vocal harmonies emphasizing emotional delivery.""}, {""at_seconds"": 138.0, ""observation"": ""Mellow electronic instrumentation with subtle synths supporting passionate vocal performance.""}]",False
F094,7LFwi4RolcCPnVEXXXVfQP,Season of Memories,"[""GFRIEND""]",NEW_VALIDATED_PROFILE,184.84245833333333,ee8e0e4c6187610ae49d49392b66e02e51c5c4eaba410328e3efce7bf2baf8a6,407cf8d143efcd3b15236cad7f01fd4a97b12ce9a9e6f42d6efe3fba6a901547,classified,Pop,K-Pop,"[""Electronic / Dance""]","[""Dance-Pop""]",sung_led,lead_vocal,"[""electronic"", ""layered"", ""clean""]",dense,contrasting_sections,"{""family"": ""clear"", ""style"": ""clear""}","[{""at_seconds"": 12.0, ""observation"": ""Upbeat four-on-the-floor dance-pop groove with bright synth arpeggios and funky rhythm guitar.""}, {""at_seconds"": 47.0, ""observation"": ""Full chorus drops with high-energy electronic beats, driving bassline, and layered female vocals.""}, {""at_seconds"": 127.0, ""observation"": ""Verse transition with funk guitar strums, syncopated bass, and playful synth stabs.""}]",False
F095,7fBv7CLKzipRk6EC6TWHOB,The Hills,"[""The Weeknd""]",REUSED_EXACT_PRIOR_PROFILE,234.18485416666667,97676cfffba7f425e8c4a72219b86c38a2fea1f47c361a5cc555e192316e93ef,6c065a22940a0263208799698fc6edfbe68532c988c14e6998fb90006d06721a,classified,R&B,Contemporary R&B,"[""Hip-Hop"", ""Pop""]","[""Trap"", ""Alternative R&B""]",sung_led,lead_vocal,"[""electronic"", ""layered""]",moderate,contrasting_sections,"{""family"": ""clear"", ""style"": ""clear""}","[{""at_seconds"": 9.2, ""observation"": ""Slow down-tempo verse begins with low male vocals accompanied by minimal rhythmic bass and snare accents.""}, {""at_seconds"": 44.5, ""observation"": ""The chorus drops into a heavier trap-influenced drum groove with high pitched, pitched-up singing vocals.""}, {""at_seconds"": 154.5, ""observation"": ""Return of the powerful, booming bass chorus featuring high-register processed melodic vocals and synth pads.""}]",False
F096,7fXYFuCTmNrYRGwEUUf5iz,Die Right Here,"[""david hugo""]",REUSED_EXACT_PRIOR_PROFILE,129.49333333333334,aa714760a4b38a8ac1e131fff454a9dfc2295355817b4ea05e727831d313e389,bb1ee32540f58f6b14d2dd1991c272e5ac50daa96ecb4f794234f6bc0b6665cf,classified,Pop,Dance-Pop,"[""R&B"", ""Electronic""]","[""Nu-Disco"", ""Synth-Pop""]",sung_led,lead_vocal,"[""electronic"", ""clean"", ""layered""]",moderate,contrasting_sections,"{""family"": ""clear"", ""style"": ""clear""}","[{""at_seconds"": 8.0, ""observation"": ""Sparse intro featuring a clean melodic electric guitar riff underneath a soft, breathy male lead vocal.""}, {""at_seconds"": 22.0, ""observation"": ""Transition into full arrangement with a four-on-the-floor kick, synth bassline, and funk-influenced guitar chops.""}, {""at_seconds"": 37.0, ""observation"": ""Catchy pop hook kicks in with energetic drum programming, vocal harmonies, and upbeat disco-pop groove.""}]",False
F097,7hFW5IN7mQ99PuO86r38Sf,She loves the color green and I love her,"[""City Girl""]",REUSED_EXACT_PRIOR_PROFILE,136.5,76b5971ae9e6077c4918aa63873beb5929b25055b326828f1d8596dbd0a436bb,72c569b9d6eee9764ee8f4dca09659b1a7e215ec967eeedb4ab1ccebf8960f35,classified,Hip Hop,Lo-Fi Hip Hop,"[""Electronic""]","[""Downtempo"", ""Chillout""]",vocal_samples_only,beat_or_instrumental,"[""sample_based"", ""electronic"", ""hazy""]",moderate,mostly_consistent,"{""family"": ""clear"", ""style"": ""clear""}","[{""at_seconds"": 6.0, ""observation"": ""Mellow electric piano chords with prominent tape hiss and hazy reverb create a slow ambient intro.""}, {""at_seconds"": 28.5, ""observation"": ""A relaxed, downtempo boom-bap drum pattern enters accompanied by deep sub-bass and vinyl crackle.""}, {""at_seconds"": 65.0, ""observation"": ""Atmospheric vocal sample sighs weave through the repetitive lo-fi Rhodes groove.""}]",False
F098,7iov2YtUJgLmHXwpYXLcoo,Lucid (feat. LILAC),"[""JIDA"", ""Kate Kim""]",NEW_VALIDATED_PROFILE,209.36,02e7033d946b4a7e9c1c274a88b468e3d93ab80ea673d417c575dda9e70a9ee9,b7ce2a2812639de29097024f5ea7003864613e35e03184c9a73414d2c100e717,classified,Electronic,Synth-pop,"[""Pop""]","[""Dream Pop""]",sung_led,lead_vocal,"[""electronic"", ""layered"", ""hazy""]",moderate,contrasting_sections,"{""family"": ""clear"", ""style"": ""clear""}","[{""at_seconds"": 16.0, ""observation"": ""Female lead vocal enters over sparse electronic kick, snare, and soft synth pads.""}, {""at_seconds"": 64.0, ""observation"": ""Vocal harmonies layer over swelling synth layers as the track builds in intensity.""}, {""at_seconds"": 109.0, ""observation"": ""Rhythm drops into a full synth-pop chorus beat with pulsing synth bass.""}]",False
F099,7nD9LjsenfCRv4uxy93xhZ,m o v i e (Feat. Jade),"[""Stupinuts"", ""Jade""]",NEW_VALIDATED_PROFILE,197.55,078e61973130a36ff70c8739e7c8e5c4849181ce0b843709b80cefd6e1a98ef4,0e20c61bcf2a1dd1b4f06a67c84b7d45f1037c68fbf449fcc52f46ee23b0f2a6,classified,Electronic,Trip-Hop,"[""R&B / Soul"", ""Pop""]","[""Downtempo"", ""Chillout""]",sung_led,lead_vocal,"[""electronic"", ""clean"", ""hazy""]",sparse,mostly_consistent,"{""family"": ""clear"", ""style"": ""clear""}","[{""at_seconds"": 0.0, ""observation"": ""Subdued downtempo electronic groove opens with deep kick, ticking percussive accents, and ambient pad textures.""}, {""at_seconds"": 26.5, ""observation"": ""Intimate female lead vocals enter over a minimal trip-hop style electronic beat and sustained warm bass tones.""}, {""at_seconds"": 82.0, ""observation"": ""Wordless vocal harmonizing interludes sit in an airy, reverb-drenched atmospheric electronic backdrop.""}]",False
F100,7rAOIiVhiD3vklTrCUpfYo,Celestial Angel,"[""City Girl""]",NEW_VALIDATED_PROFILE,180.68325,bd0850474c8fe0563b57cfc6ac16c77de28899649321fb0c567da732c23c1f80,1b38832692095bc87819ab7f37f739797ede58ffbd2c586f1a676d6dae403ac6,classified,Electronic,Ambient,"[""Easy Listening""]","[""Chillout""]",vocal_samples_only,beat_or_instrumental,"[""electronic"", ""hazy"", ""clean""]",sparse,mostly_consistent,"{""family"": ""clear"", ""style"": ""clear""}","[{""at_seconds"": 15.5, ""observation"": ""An atmospheric, minimalist synthesizer pad sequence with slow chords, deep bass, and delicate chimes.""}, {""at_seconds"": 45.2, ""observation"": ""Slow ambient synth pad swells continue with subtle vinyl surface crackle, lacking percussion.""}, {""at_seconds"": 110.8, ""observation"": ""Wordless, reverbed vocalization ad-libs float in the background over minimal electronic chords.""}]",False
