review_schema_version,stable_track_id,expected_title,expected_artists,expected_album,expected_duration_seconds,expected_release_year,case_tags,case_rationale,query,candidate_rank,candidate_video_id,candidate_url,candidate_title,candidate_uploader,candidate_channel,candidate_duration_seconds,candidate_view_count,source_type,title_similarity,version_relationships,recording_eligible_feature,ineligible_feature_reasons,candidate_review_label,candidate_note,track_note
stage5b1b-heldout-review-v1,s5b1b_032,F**kin' Perfect,P!nk,Greatest Hits...So Far!!!,213.413,2010,explicit_version | artist_punctuation | title_punctuation,Censored title punctuation and clean counterpart challenge deterministic text parsing.,"""P!nk"" ""F**kin' Perfect"" official",2,6-UFmEPCsGg,https://www.youtube.com/watch?v=6-UFmEPCsGg,P!nk - F**kin' Perfect,Top Squad,Top Squad,214.0,2912,OTHER,1.000000,,true,,,,
stage5b1b-heldout-review-v1,s5b1b_032,F**kin' Perfect,P!nk,Greatest Hits...So Far!!!,213.413,2010,explicit_version | artist_punctuation | title_punctuation,Censored title punctuation and clean counterpart challenge deterministic text parsing.,"""P!nk"" ""F**kin' Perfect"" official",3,m-lRe5A2z9A,https://www.youtube.com/watch?v=m-lRe5A2z9A,P!NK - F**king Perfect,Judi Shevlin,Judi Shevlin,213.0,2295,OTHER,0.962963,,true,,,,
stage5b1b-heldout-review-v1,s5b1b_032,F**kin' Perfect,P!nk,Greatest Hits...So Far!!!,213.413,2010,explicit_version | artist_punctuation | title_punctuation,Censored title punctuation and clean counterpart challenge deterministic text parsing.,"""P!nk"" ""F**kin' Perfect"" official",4,hr3doMWoYW8,https://www.youtube.com/watch?v=hr3doMWoYW8,P!nk F  kin' Perfect,snowdrop520,snowdrop520,212.0,2641,OTHER,0.838710,,true,,,,
stage5b1b-heldout-review-v1,s5b1b_032,F**kin' Perfect,P!nk,Greatest Hits...So Far!!!,213.413,2010,explicit_version | artist_punctuation | title_punctuation,Censored title punctuation and clean counterpart challenge deterministic text parsing.,"""P!nk"" ""F**kin' Perfect"" official",5,gNpW_dzGALg,https://www.youtube.com/watch?v=gNpW_dzGALg,P!nk - F**kin' Perfect,Music Life,Music Life,214.0,6533,OTHER,1.000000,,true,,,,
stage5b1b-heldout-review-v1,s5b1b_033,Ditto,NewJeans,NewJeans 'OMG',185.507,2022,k_pop | label_hosted | common_title,Official videos are hosted by a label channel and exist in multiple narrative sides.,"""NewJeans"" ""Ditto"" official",1,pSUydWEqKwE,https://www.youtube.com/watch?v=pSUydWEqKwE,NewJeans (뉴진스) 'Ditto' Official MV (side A),HYBE LABELS,HYBE LABELS,334.0,65505129,OFFICIAL_MUSIC_VIDEO,0.322581,,true,,,,
stage5b1b-heldout-review-v1,s5b1b_033,Ditto,NewJeans,NewJeans 'OMG',185.507,2022,k_pop | label_hosted | common_title,Official videos are hosted by a label channel and exist in multiple narrative sides.,"""NewJeans"" ""Ditto"" official",2,Km71Rr9K-Bw,https://www.youtube.com/watch?v=Km71Rr9K-Bw,NewJeans (뉴진스) 'Ditto' Performance Video,NewJeans,NewJeans,190.0,221817445,OTHER,0.270270,,true,,,,
stage5b1b-heldout-review-v1,s5b1b_033,Ditto,NewJeans,NewJeans 'OMG',185.507,2022,k_pop | label_hosted | common_title,Official videos are hosted by a label channel and exist in multiple narrative sides.,"""NewJeans"" ""Ditto"" official",3,V37TaRdVUQY,https://www.youtube.com/watch?v=V37TaRdVUQY,NewJeans (뉴진스) 'Ditto' Official MV (side B),HYBE LABELS,HYBE LABELS,277.0,26717019,OFFICIAL_MUSIC_VIDEO,0.322581,,true,,,,
stage5b1b-heldout-review-v1,s5b1b_033,Ditto,NewJeans,NewJeans 'OMG',185.507,2022,k_pop | label_hosted | common_title,Official videos are hosted by a label channel and exist in multiple narrative sides.,"""NewJeans"" ""Ditto"" official",4,5emU4TSPxc8,https://www.youtube.com/watch?v=5emU4TSPxc8,Ditto,K AUDIO,K AUDIO,186.0,2001122,OTHER,1.000000,,true,,,,
stage5b1b-heldout-review-v1,s5b1b_033,Ditto,NewJeans,NewJeans 'OMG',185.507,2022,k_pop | label_hosted | common_title,Official videos are hosted by a label channel and exist in multiple narrative sides.,"""NewJeans"" ""Ditto"" official",5,G_1zDzhAz9w,https://www.youtube.com/watch?v=G_1zDzhAz9w,NewJeans (뉴진스) 'Ditto' Dance Practice,NewJeans,NewJeans,191.0,22052308,OTHER,0.294118,,true,,,,
stage5b1b-heldout-review-v1,s5b1b_034,LOVE DIVE,IVE,LOVE DIVE,177.187,2022,k_pop | label_hosted | uppercase_title,Label-hosted K-pop provenance must not be mistaken for performer conflict.,"""IVE"" ""LOVE DIVE"" official",1,Y8JFxS1HlDo,https://www.youtube.com/watch?v=Y8JFxS1HlDo,IVE 아이브 'LOVE DIVE' MV,STARSHIP and IVE,STARSHIP and IVE,179.0,338337262,OFFICIAL_MUSIC_VIDEO,0.562500,,true,,,,
stage5b1b-heldout-review-v1,s5b1b_034,LOVE DIVE,IVE,LOVE DIVE,177.187,2022,k_pop | label_hosted | uppercase_title,Label-hosted K-pop provenance must not be mistaken for performer conflict.,"""IVE"" ""LOVE DIVE"" official",2,l-jZOXa7gQY,https://www.youtube.com/watch?v=l-jZOXa7gQY,LOVE DIVE,IVE,IVE,178.0,28862820,OTHER,1.000000,,true,,,,
stage5b1b-heldout-review-v1,s5b1b_034,LOVE DIVE,IVE,LOVE DIVE,177.187,2022,k_pop | label_hosted | uppercase_title,Label-hosted K-pop provenance must not be mistaken for performer conflict.,"""IVE"" ""LOVE DIVE"" official",3,NrTskRd3NUY,https://www.youtube.com/watch?v=NrTskRd3NUY,아이브 (IVE) _ LOVE DIVE | 러브 다이브 | 1theKILLPO | 원더킬포 | 킬포인트 | 킬링파트 | Performance | 유진 가을 레이 원영 리즈 이서,1theK Originals - 원더케이 오리지널,1theK Originals - 원더케이 오리지널,188.0,32376915,OTHER,0.139535,,true,,,,
stage5b1b-heldout-review-v1,s5b1b_034,LOVE DIVE,IVE,LOVE DIVE,177.187,2022,k_pop | label_hosted | uppercase_title,Label-hosted K-pop provenance must not be mistaken for performer conflict.,"""IVE"" ""LOVE DIVE"" official",4,qYh3NhMRDjY,https://www.youtube.com/watch?v=qYh3NhMRDjY,IVE 'LOVE DIVE' Lyrics (아이브 LOVE DIVE 가사) (Color Coded Lyrics),Jaeguchi,Jaeguchi,177.0,15859042,LYRIC_VIDEO,0.620690,,true,,,,
stage5b1b-heldout-review-v1,s5b1b_034,LOVE DIVE,IVE,LOVE DIVE,177.187,2022,k_pop | label_hosted | uppercase_title,Label-hosted K-pop provenance must not be mistaken for performer conflict.,"""IVE"" ""LOVE DIVE"" official",5,Bo2aD_I7-1U,https://www.youtube.com/watch?v=Bo2aD_I7-1U,IVE 아이브 'LOVE DIVE' DANCE PRACTICE,IVE,IVE,178.0,39703004,OTHER,0.409091,,true,,,,
stage5b1b-heldout-review-v1,s5b1b_035,The Feels,TWICE,Formula of Love: O+T=<3,198.053,2021,k_pop | label_hosted | global_crossover,Official label channel differs from artist name and many performance variants exist.,"""TWICE"" ""The Feels"" official",1,f5_wn8mexmM,https://www.youtube.com/watch?v=f5_wn8mexmM,"TWICE ""The Feels"" M/V",JYP Entertainment,JYP Entertainment,232.0,530892549,OFFICIAL_MUSIC_VIDEO,0.642857,,true,,,,
stage5b1b-heldout-review-v1,s5b1b_035,The Feels,TWICE,Formula of Love: O+T=<3,198.053,2021,k_pop | label_hosted | global_crossover,Official label channel differs from artist name and many performance variants exist.,"""TWICE"" ""The Feels"" official",2,1eZRyXPwIhM,https://www.youtube.com/watch?v=1eZRyXPwIhM,TWICE 'The Feels' Lyrics (Color Coded Lyrics),Jaeguchi,Jaeguchi,205.0,18135081,LYRIC_VIDEO,0.580645,,true,,,,
stage5b1b-heldout-review-v1,s5b1b_035,The Feels,TWICE,Formula of Love: O+T=<3,198.053,2021,k_pop | label_hosted | global_crossover,Official label channel differs from artist name and many performance variants exist.,"""TWICE"" ""The Feels"" official",3,9j6_KM-uzfY,https://www.youtube.com/watch?v=9j6_KM-uzfY,"TWICE ""The Feels"" Choreography Video (Moving Ver.)",TWICE,TWICE,203.0,166521760,OTHER,0.418605,,true,,,,
stage5b1b-heldout-review-v1,s5b1b_035,The Feels,TWICE,Formula of Love: O+T=<3,198.053,2021,k_pop | label_hosted | global_crossover,Official label channel differs from artist name and many performance variants exist.,"""TWICE"" ""The Feels"" official",4,2CRISIrpObg,https://www.youtube.com/watch?v=2CRISIrpObg,TWICE “The Feels” @ Amazon Music Live,TWICE,TWICE,204.0,4569682,OTHER,0.428571,live=CONFLICT,false,"explicit version conflict: live: target=none, candidate=TWICE “The Feels” @ Amazon Music Live",,,
stage5b1b-heldout-review-v1,s5b1b_035,The Feels,TWICE,Formula of Love: O+T=<3,198.053,2021,k_pop | label_hosted | global_crossover,Official label channel differs from artist name and many performance variants exist.,"""TWICE"" ""The Feels"" official",5,90mwhuwIQco,https://www.youtube.com/watch?v=90mwhuwIQco,"TWICE ""The Feels"" Choreography Video",TWICE,TWICE,206.0,12834771,OTHER,0.418605,,true,,,,
stage5b1b-heldout-review-v1,s5b1b_036,Seven (feat. Latto) - Explicit Ver.,Jung Kook | Latto,GOLDEN,183.551,2023,k_pop | explicit_version | featured_artist,Explicit and clean versions plus label-hosted videos require target-relative handling.,"""Jung Kook"" ""Seven - Explicit Ver."" official",1,XS48lWkH84Q,https://www.youtube.com/watch?v=XS48lWkH84Q,Jung Kook - Seven (Explicit Ver.) [Audio],Goojin,Goojin,185.0,2536740,OTHER,1.000000,content_rating=MATCH,true,,,,
stage5b1b-heldout-review-v1,s5b1b_036,Seven (feat. Latto) - Explicit Ver.,Jung Kook | Latto,GOLDEN,183.551,2023,k_pop | explicit_version | featured_artist,Explicit and clean versions plus label-hosted videos require target-relative handling.,"""Jung Kook"" ""Seven - Explicit Ver."" official",2,5McUFZz2s-w,https://www.youtube.com/watch?v=5McUFZz2s-w,Seven (feat. Latto) - Explicit Ver.,Jung Kook - Topic,Jung Kook - Topic,185.0,180751058,ART_TRACK_TOPIC,0.352941,content_rating=MATCH,false,explicit core-title contradiction: no normalized title-token overlap,,,
stage5b1b-heldout-review-v1,s5b1b_036,Seven (feat. Latto) - Explicit Ver.,Jung Kook | Latto,GOLDEN,183.551,2023,k_pop | explicit_version | featured_artist,Explicit and clean versions plus label-hosted videos require target-relative handling.,"""Jung Kook"" ""Seven - Explicit Ver."" official",3,KjK32vDk7mA,https://www.youtube.com/watch?v=KjK32vDk7mA,Jung Kook - Seven ft. Latto (4K 60FPS Remaster) [Explicit Version] (Official Video),AIUpscalia,AIUpscalia,211.0,99117,OFFICIAL_MUSIC_VIDEO,1.000000,content_rating=MATCH; remaster=CONFLICT,false,"explicit version conflict: remaster: target=none, candidate=4K 60FPS Remaster",,,
stage5b1b-heldout-review-v1,s5b1b_036,Seven (feat. Latto) - Explicit Ver.,Jung Kook | Latto,GOLDEN,183.551,2023,k_pop | explicit_version | featured_artist,Explicit and clean versions plus label-hosted videos require target-relative handling.,"""Jung Kook"" ""Seven - Explicit Ver."" official",4,p079SbNCtp4,https://www.youtube.com/watch?v=p079SbNCtp4,Jungkook feat. Latto 'SEVEN' (explicit version) (color coded lyrics),Ensaegie,Ensaegie,181.0,5196008,LYRIC_VIDEO,0.153846,content_rating=MATCH,false,explicit core-title contradiction: no normalized title-token overlap,,,
stage5b1b-heldout-review-v1,s5b1b_036,Seven (feat. Latto) - Explicit Ver.,Jung Kook | Latto,GOLDEN,183.551,2023,k_pop | explicit_version | featured_artist,Explicit and clean versions plus label-hosted videos require target-relative handling.,"""Jung Kook"" ""Seven - Explicit Ver."" official",5,1PkSePIyfHk,https://www.youtube.com/watch?v=1PkSePIyfHk,Seven (feat. Latto) - Explicit Ver.,Jung Kook - Topic,Jung Kook - Topic,185.0,16129121,ART_TRACK_TOPIC,0.352941,content_rating=MATCH,false,explicit core-title contradiction: no normalized title-token overlap,,,
stage5b1b-heldout-review-v1,s5b1b_037,We Found Love,Rihanna | Calvin Harris,Talk That Talk,215.226,2011,music_video_theatrical_intro | multiple_artists,Official music video contains non-song material while clean audio uploads also exist.,"""Rihanna"" ""We Found Love"" official",1,tg00YEETFzg,https://www.youtube.com/watch?v=tg00YEETFzg,Rihanna - We Found Love ft. Calvin Harris,Rihanna,Rihanna,276.0,1200742325,OTHER,1.000000,,true,,,,
stage5b1b-heldout-review-v1,s5b1b_037,We Found Love,Rihanna | Calvin Harris,Talk That Talk,215.226,2011,music_video_theatrical_intro | multiple_artists,Official music video contains non-song material while clean audio uploads also exist.,"""Rihanna"" ""We Found Love"" official",2,QrJosGJj7w0,https://www.youtube.com/watch?v=QrJosGJj7w0,Rihanna - We Found Love (Lyrics) ft. Calvin Harris,Taj Tracks,Taj Tracks,215.0,64105880,LYRIC_VIDEO,1.000000,,true,,,,
stage5b1b-heldout-review-v1,s5b1b_037,We Found Love,Rihanna | Calvin Harris,Talk That Talk,215.226,2011,music_video_theatrical_intro | multiple_artists,Official music video contains non-song material while clean audio uploads also exist.,"""Rihanna"" ""We Found Love"" official",3,GchEVSx9XEA,https://www.youtube.com/watch?v=GchEVSx9XEA,"Rihanna, Calvin Harris - We Found Love (Audio)",Rihanna,Rihanna,217.0,68271390,OTHER,1.000000,,true,,,,
stage5b1b-heldout-review-v1,s5b1b_037,We Found Love,Rihanna | Calvin Harris,Talk That Talk,215.226,2011,music_video_theatrical_intro | multiple_artists,Official music video contains non-song material while clean audio uploads also exist.,"""Rihanna"" ""We Found Love"" official",4,vAA_Z9DaOeo,https://www.youtube.com/watch?v=vAA_Z9DaOeo,【和訳付きMV】Rihanna - We Found Love feat. Calvin Harris,Universal Music Japan International,Universal Music Japan International,276.0,50845,OTHER,1.000000,,true,,,,
stage5b1b-heldout-review-v1,s5b1b_037,We Found Love,Rihanna | Calvin Harris,Talk That Talk,215.226,2011,music_video_theatrical_intro | multiple_artists,Official music video contains non-song material while clean audio uploads also exist.,"""Rihanna"" ""We Found Love"" official",5,2-ST8O5vMo8,https://www.youtube.com/watch?v=2-ST8O5vMo8,Rihanna - We Found Love (Live at The BRITs 2012),BRITs,BRITs,229.0,13310083,OTHER,1.000000,live=CONFLICT,false,"explicit version conflict: live: target=none, candidate=The BRITs 2012",,,
stage5b1b-heldout-review-v1,s5b1b_038,MONTERO (Call Me By Your Name),Lil Nas X,MONTERO,137.876,2021,music_video_theatrical | parentheses | short_duration,Short track has cinematic video and many lyric/alternate uploads.,"""Lil Nas X"" ""MONTERO (Call Me By Your Name)"" official",1,6swmTBVI83k,https://www.youtube.com/watch?v=6swmTBVI83k,Lil Nas X - MONTERO (Call Me By Your Name) (Official Video),Lil Nas X,Lil Nas X,190.0,637838069,OFFICIAL_MUSIC_VIDEO,1.000000,,true,,,,
stage5b1b-heldout-review-v1,s5b1b_038,MONTERO (Call Me By Your Name),Lil Nas X,MONTERO,137.876,2021,music_video_theatrical | parentheses | short_duration,Short track has cinematic video and many lyric/alternate uploads.,"""Lil Nas X"" ""MONTERO (Call Me By Your Name)"" official",2,nsXwi67WgOo,https://www.youtube.com/watch?v=nsXwi67WgOo,Lil Nas X - MONTERO (Call Me By Your Name) (Lyrics),7clouds,7clouds,138.0,385611142,LYRIC_VIDEO,1.000000,,true,,,,
stage5b1b-heldout-review-v1,s5b1b_038,MONTERO (Call Me By Your Name),Lil Nas X,MONTERO,137.876,2021,music_video_theatrical | parentheses | short_duration,Short track has cinematic video and many lyric/alternate uploads.,"""Lil Nas X"" ""MONTERO (Call Me By Your Name)"" official",3,FV1yJUMor3E,https://www.youtube.com/watch?v=FV1yJUMor3E,Lil Nas X - MONTERO (CALL ME BY YOUR NAME) in the Live Lounge,BBCRadio1VEVO,BBCRadio1VEVO,175.0,2729459,OTHER,0.259259,live=CONFLICT,false,"explicit version conflict: live: target=none, candidate=Lounge",,,
stage5b1b-heldout-review-v1,s5b1b_038,MONTERO (Call Me By Your Name),Lil Nas X,MONTERO,137.876,2021,music_video_theatrical | parentheses | short_duration,Short track has cinematic video and many lyric/alternate uploads.,"""Lil Nas X"" ""MONTERO (Call Me By Your Name)"" official",4,NIlz3g3DgCU,https://www.youtube.com/watch?v=NIlz3g3DgCU,Lil Nas X - MONTERO (Call Me By Your Name) [SATAN’S EXTENDED VERSION],Lil Nas X,Lil Nas X,171.0,11635188,OTHER,1.000000,extended=CONFLICT,false,"explicit version conflict: extended: target=none, candidate=extended",,,
stage5b1b-heldout-review-v1,s5b1b_038,MONTERO (Call Me By Your Name),Lil Nas X,MONTERO,137.876,2021,music_video_theatrical | parentheses | short_duration,Short track has cinematic video and many lyric/alternate uploads.,"""Lil Nas X"" ""MONTERO (Call Me By Your Name)"" official",5,552t6kKSC7Y,https://www.youtube.com/watch?v=552t6kKSC7Y,[HD] Lil Nas X - MONTERO (Call Me By Your Name) (SNL Performance),call me by your name...,call me by your name...,168.0,3370514,OTHER,1.000000,,true,,,,
stage5b1b-heldout-review-v1,s5b1b_039,This Hell,Rina Sawayama,Hold The Girl,236.627,2022,smaller_artist | lyric_uploads | common_title,Canonical provenance is less dominant than for global chart leaders.,"""Rina Sawayama"" ""This Hell"" official",1,ekauErew4Bs,https://www.youtube.com/watch?v=ekauErew4Bs,Rina Sawayama - This Hell (Official Music Video),Rina Sawayama,Rina Sawayama,245.0,8114461,OFFICIAL_MUSIC_VIDEO,1.000000,,true,,,,
stage5b1b-heldout-review-v1,s5b1b_039,This Hell,Rina Sawayama,Hold The Girl,236.627,2022,smaller_artist | lyric_uploads | common_title,Canonical provenance is less dominant than for global chart leaders.,"""Rina Sawayama"" ""This Hell"" official",2,vapT7WBkBdY,https://www.youtube.com/watch?v=vapT7WBkBdY,Rina Sawayama - This Hell (Official Audio),Rina Sawayama,Rina Sawayama,237.0,1179191,OFFICIAL_AUDIO,1.000000,,true,,,,
stage5b1b-heldout-review-v1,s5b1b_039,This Hell,Rina Sawayama,Hold The Girl,236.627,2022,smaller_artist | lyric_uploads | common_title,Canonical provenance is less dominant than for global chart leaders.,"""Rina Sawayama"" ""This Hell"" official",3,yZKThkBA42M,https://www.youtube.com/watch?v=yZKThkBA42M,Rina Sawayama - This Hell (Official Lyric Video),Rina Sawayama,Rina Sawayama,237.0,274437,LYRIC_VIDEO,1.000000,,true,,,,
stage5b1b-heldout-review-v1,s5b1b_039,This Hell,Rina Sawayama,Hold The Girl,236.627,2022,smaller_artist | lyric_uploads | common_title,Canonical provenance is less dominant than for global chart leaders.,"""Rina Sawayama"" ""This Hell"" official",4,7cilizyYBdQ,https://www.youtube.com/watch?v=7cilizyYBdQ,Rina Sawayama - This Hell (Live) | Vevo Studio Performance,Rina Sawayama,Rina Sawayama,239.0,259957,OTHER,0.428571,live=CONFLICT,false,"explicit version conflict: live: target=none, candidate=Live",,,
stage5b1b-heldout-review-v1,s5b1b_039,This Hell,Rina Sawayama,Hold The Girl,236.627,2022,smaller_artist | lyric_uploads | common_title,Canonical provenance is less dominant than for global chart leaders.,"""Rina Sawayama"" ""This Hell"" official",5,ZBAF9GuBlY0,https://www.youtube.com/watch?v=ZBAF9GuBlY0,Rina Sawayama - This Hell (Lyrics),Plastic Bag,Plastic Bag,237.0,3853,LYRIC_VIDEO,1.000000,,true,,,,
stage5b1b-heldout-review-v1,s5b1b_040,Fast Car,Luke Combs,Gettin' Old,265.493,2023,cover_recording | country | common_title,Commercial cover must not resolve to the famous Tracy Chapman original or other covers.,"""Luke Combs"" ""Fast Car"" official",1,Fr7oYjnt3bM,https://www.youtube.com/watch?v=Fr7oYjnt3bM,Luke Combs - Fast Car (Official Live Video),Luke Combs,Luke Combs,270.0,76475710,OTHER,1.000000,live=CONFLICT,false,"explicit version conflict: live: target=none, candidate=Video",,,
stage5b1b-heldout-review-v1,s5b1b_040,Fast Car,Luke Combs,Gettin' Old,265.493,2023,cover_recording | country | common_title,Commercial cover must not resolve to the famous Tracy Chapman original or other covers.,"""Luke Combs"" ""Fast Car"" official",2,b4Zp75xe6tE,https://www.youtube.com/watch?v=b4Zp75xe6tE,Luke Combs - Fast Car (Lyrics),The Vibe Guide,The Vibe Guide,266.0,65567457,LYRIC_VIDEO,1.000000,,true,,,,
stage5b1b-heldout-review-v1,s5b1b_040,Fast Car,Luke Combs,Gettin' Old,265.493,2023,cover_recording | country | common_title,Commercial cover must not resolve to the famous Tracy Chapman original or other covers.,"""Luke Combs"" ""Fast Car"" official",3,jLkgSla-gPs,https://www.youtube.com/watch?v=jLkgSla-gPs,Luke Combs - Fast Car (Visualizer),Lost Elephant,Lost Elephant,266.0,1183149,OTHER,1.000000,,true,,,,
stage5b1b-heldout-review-v1,s5b1b_040,Fast Car,Luke Combs,Gettin' Old,265.493,2023,cover_recording | country | common_title,Commercial cover must not resolve to the famous Tracy Chapman original or other covers.,"""Luke Combs"" ""Fast Car"" official",4,MBgLXvY0Nrk,https://www.youtube.com/watch?v=MBgLXvY0Nrk,Luke Combs - Fast Car (2023 Remastered),The Chamber Project,The Chamber Project,266.0,16155,OTHER,1.000000,remaster=CONFLICT,false,"explicit version conflict: remaster: target=none, candidate=2023",,,
stage5b1b-heldout-review-v1,s5b1b_040,Fast Car,Luke Combs,Gettin' Old,265.493,2023,cover_recording | country | common_title,Commercial cover must not resolve to the famous Tracy Chapman original or other covers.,"""Luke Combs"" ""Fast Car"" official",5,IvCcN4URNmQ,https://www.youtube.com/watch?v=IvCcN4URNmQ,Luke Combs - Fast Car (Official Music video),Cruz 07,Cruz 07,403.0,1255212,OFFICIAL_MUSIC_VIDEO,1.000000,,true,,,,
stage5b1b-heldout-review-v1,s5b1b_041,Hallelujah,Pentatonix,A Pentatonix Christmas,268.96,2016,cover_recording | many_covers | common_title,Dense cover ecosystem makes explicit performer evidence important.,"""Pentatonix"" ""Hallelujah"" official",1,LRP8d7hhpoQ,https://www.youtube.com/watch?v=LRP8d7hhpoQ,Pentatonix - Hallelujah (Official Video),Pentatonix,Pentatonix,306.0,793046884,OFFICIAL_MUSIC_VIDEO,1.000000,,true,,,,
stage5b1b-heldout-review-v1,s5b1b_041,Hallelujah,Pentatonix,A Pentatonix Christmas,268.96,2016,cover_recording | many_covers | common_title,Dense cover ecosystem makes explicit performer evidence important.,"""Pentatonix"" ""Hallelujah"" official",2,haFHrfmfHbc,https://www.youtube.com/watch?v=haFHrfmfHbc,Hallelujah – Pentatonix (From A Pentatonix Christmas Special),Pentatonix,Pentatonix,269.0,59397723,OTHER,0.645161,,true,,,,
stage5b1b-heldout-review-v1,s5b1b_041,Hallelujah,Pentatonix,A Pentatonix Christmas,268.96,2016,cover_recording | many_covers | common_title,Dense cover ecosystem makes explicit performer evidence important.,"""Pentatonix"" ""Hallelujah"" official",3,Gwcb70P6aMk,https://www.youtube.com/watch?v=Gwcb70P6aMk,Pentatonix - Hallelujah,LatinHype,LatinHype,269.0,1615152,OTHER,1.000000,,true,,,,
stage5b1b-heldout-review-v1,s5b1b_041,Hallelujah,Pentatonix,A Pentatonix Christmas,268.96,2016,cover_recording | many_covers | common_title,Dense cover ecosystem makes explicit performer evidence important.,"""Pentatonix"" ""Hallelujah"" official",4,Se0BmDdZuX0,https://www.youtube.com/watch?v=Se0BmDdZuX0,Pentatonix - Hallelujah (Live),Pentatonix,Pentatonix,283.0,1628865,OTHER,1.000000,live=CONFLICT,false,"explicit version conflict: live: target=none, candidate=Live",,,
stage5b1b-heldout-review-v1,s5b1b_041,Hallelujah,Pentatonix,A Pentatonix Christmas,268.96,2016,cover_recording | many_covers | common_title,Dense cover ecosystem makes explicit performer evidence important.,"""Pentatonix"" ""Hallelujah"" official",5,9UyYjXVnQTE,https://www.youtube.com/watch?v=9UyYjXVnQTE,Pentatonix - Hallelujah (Official Lyric Video),Christmas Music,Christmas Music,279.0,1030174,LYRIC_VIDEO,1.000000,,true,,,,
stage5b1b-heldout-review-v1,s5b1b_042,Zombie,Bad Wolves,Disobey,254.805,2018,cover_recording | rock | common_title,Modern rock cover competes directly with the Cranberries original.,"""Bad Wolves"" ""Zombie"" official",1,9XaS93WMRQQ,https://www.youtube.com/watch?v=9XaS93WMRQQ,Bad Wolves - Zombie (Official Video),Better Noise Music,Better Noise Music,276.0,599473552,OFFICIAL_MUSIC_VIDEO,1.000000,,true,,,,
stage5b1b-heldout-review-v1,s5b1b_042,Zombie,Bad Wolves,Disobey,254.805,2018,cover_recording | rock | common_title,Modern rock cover competes directly with the Cranberries original.,"""Bad Wolves"" ""Zombie"" official",2,DY34c5mEL5Q,https://www.youtube.com/watch?v=DY34c5mEL5Q,Bad Wolves - Zombie (lyrics),LM97,LM97,269.0,39654845,LYRIC_VIDEO,1.000000,,true,,,,
stage5b1b-heldout-review-v1,s5b1b_042,Zombie,Bad Wolves,Disobey,254.805,2018,cover_recording | rock | common_title,Modern rock cover competes directly with the Cranberries original.,"""Bad Wolves"" ""Zombie"" official",3,5N5DS-3YpYI,https://www.youtube.com/watch?v=5N5DS-3YpYI,Bad Wolves Zombie (Lyrics),Chris Karampoikis,Chris Karampoikis,276.0,2880700,LYRIC_VIDEO,0.521739,,true,,,,
stage5b1b-heldout-review-v1,s5b1b_042,Zombie,Bad Wolves,Disobey,254.805,2018,cover_recording | rock | common_title,Modern rock cover competes directly with the Cranberries original.,"""Bad Wolves"" ""Zombie"" official",4,m-Q0Ng61bT4,https://www.youtube.com/watch?v=m-Q0Ng61bT4,Bad Wolves - Zombie (Official Audio),Better Noise Music,Better Noise Music,256.0,17114529,OFFICIAL_AUDIO,1.000000,,true,,,,
stage5b1b-heldout-review-v1,s5b1b_042,Zombie,Bad Wolves,Disobey,254.805,2018,cover_recording | rock | common_title,Modern rock cover competes directly with the Cranberries original.,"""Bad Wolves"" ""Zombie"" official",5,ab54PrUx9kw,https://www.youtube.com/watch?v=ab54PrUx9kw,Zombie,Bad Wolves,Bad Wolves,255.0,200344,ART_TRACK_TOPIC,1.000000,,true,,,,
stage5b1b-heldout-review-v1,s5b1b_043,Stay,Rihanna | Mikky Ekko,Unapologetic,240.707,2012,common_title | multiple_artists | many_other_songs,Extremely common title shared by unrelated hits requires artist/performer agreement.,"""Rihanna"" ""Stay"" official",1,JF8BRvqGCNs,https://www.youtube.com/watch?v=JF8BRvqGCNs,Rihanna - Stay ft. Mikky Ekko,Rihanna,Rihanna,248.0,1232750281,OTHER,1.000000,,true,,,,
stage5b1b-heldout-review-v1,s5b1b_043,Stay,Rihanna | Mikky Ekko,Unapologetic,240.707,2012,common_title | multiple_artists | many_other_songs,Extremely common title shared by unrelated hits requires artist/performer agreement.,"""Rihanna"" ""Stay"" official",2,_bXqoIzH0N8,https://www.youtube.com/watch?v=_bXqoIzH0N8,Rihanna - Stay (Lyrics) ft. Mikky Ekko,Unique Sound,Unique Sound,238.0,47856875,LYRIC_VIDEO,1.000000,,true,,,,
stage5b1b-heldout-review-v1,s5b1b_043,Stay,Rihanna | Mikky Ekko,Unapologetic,240.707,2012,common_title | multiple_artists | many_other_songs,Extremely common title shared by unrelated hits requires artist/performer agreement.,"""Rihanna"" ""Stay"" official",3,kxvsJf5OkyA,https://www.youtube.com/watch?v=kxvsJf5OkyA,Rihanna feat Mikky Ekko - Stay [Music Video] HD,RihannaNavyRiRi,RihannaNavyRiRi,248.0,7674,OFFICIAL_MUSIC_VIDEO,0.727273,,true,,,,
stage5b1b-heldout-review-v1,s5b1b_043,Stay,Rihanna | Mikky Ekko,Unapologetic,240.707,2012,common_title | multiple_artists | many_other_songs,Extremely common title shared by unrelated hits requires artist/performer agreement.,"""Rihanna"" ""Stay"" official",4,C-dW7z0QBNg,https://www.youtube.com/watch?v=C-dW7z0QBNg,Rihanna - Stay (Live on SNL) ft. Mikky Ekko,Rihanna,Rihanna,258.0,35270192,OTHER,1.000000,live=CONFLICT,false,"explicit version conflict: live: target=none, candidate=on SNL",,,
