review_schema_version,benchmark_id,spotify_track_id,expected_title,expected_artists,expected_album,expected_duration_seconds,expected_release_year,search_query,youtube_rank,candidate_video_id,candidate_url,candidate_title,candidate_uploader,candidate_channel,candidate_duration_seconds,candidate_view_count,candidate_description,candidate_review_label,candidate_note,track_note
stage5b2-youtube-prior-human-review-v1,stage5b_youtube_prior_v1_053,2deIA64Gfsm50VTsKwrxnQ,我期待的不是雪,张妙格,我期待的不是雪,166.01,2023,我期待的不是雪 张妙格,1,TyJspgRfwJw,https://www.youtube.com/watch?v=TyJspgRfwJw,張妙格 - 我期待的不是雪『我期待的不是雪 而是有你的冬天，我期待的不是月 而是和你的遇見。』【高音質|動態歌詞Lyrics】♫ I'm not expecting snow,4K Music Make,4K Music Make,167.0,16826710,4KMusicMake◁ 點擊訂閱收聽歌曲: https://www.youtube.com/c/4KMusicMake ...,IDEAL,,
stage5b2-youtube-prior-human-review-v1,stage5b_youtube_prior_v1_053,2deIA64Gfsm50VTsKwrxnQ,我期待的不是雪,张妙格,我期待的不是雪,166.01,2023,我期待的不是雪 张妙格,2,Z5rhHQ5E23Q,https://www.youtube.com/watch?v=Z5rhHQ5E23Q,"張妙格 - 我期待的不是雪 【動態歌詞/Pinyin Lyrics】『我期待煙花漫天，我可以永遠靠在你左肩。』這是你期盼的長大嗎, 以朋友的身份",Kkbox Music Official,Kkbox Music Official,608.0,1359648,"張妙格- 我期待的不是雪【動態歌詞/Pinyin Lyrics】『我期待煙花漫天，我可以永遠靠在你左肩。』這是你期盼的長大嗎, 以朋友的 ...",,,
stage5b2-youtube-prior-human-review-v1,stage5b_youtube_prior_v1_053,2deIA64Gfsm50VTsKwrxnQ,我期待的不是雪,张妙格,我期待的不是雪,166.01,2023,我期待的不是雪 张妙格,3,vRIDqNxZlFY,https://www.youtube.com/watch?v=vRIDqNxZlFY,我期待的不是雪 (而是有你的冬天),Miaoge Zhang - Topic,Miaoge Zhang - Topic,167.0,11923446,Provided to YouTube by Tencent 我期待的不是雪(而是有你的冬天) · 张妙格我期待的不是雪(而是有你的冬天) ℗ 2023 酷狗 ...,,,
stage5b2-youtube-prior-human-review-v1,stage5b_youtube_prior_v1_054,73ZxuaUd2twB5r8ZRUzgUY,Stupid (Can’t run from the urge),underscores,Wallsocket (Director's Cut),184.626,2024,Stupid (Can’t run from the urge) underscores,1,peZwDIPyDEA,https://www.youtube.com/watch?v=peZwDIPyDEA,underscores 'Stupid (Can't run from the urge)' Lyric Video,underscores,underscores,185.0,250725,'Wallsocket (Director's Cut)' out now Lyric video by underscores Photography by tommy pointer Illustration by Simon Sosa.,IDEAL,,
stage5b2-youtube-prior-human-review-v1,stage5b_youtube_prior_v1_054,73ZxuaUd2twB5r8ZRUzgUY,Stupid (Can’t run from the urge),underscores,Wallsocket (Director's Cut),184.626,2024,Stupid (Can’t run from the urge) underscores,2,QBQyJ3td6i4,https://www.youtube.com/watch?v=QBQyJ3td6i4,mate ur stupid,Chicken Salt and 5 more,Chicken Salt and 5 more,189.0,8155,147947431.,,,
stage5b2-youtube-prior-human-review-v1,stage5b_youtube_prior_v1_054,73ZxuaUd2twB5r8ZRUzgUY,Stupid (Can’t run from the urge),underscores,Wallsocket (Director's Cut),184.626,2024,Stupid (Can’t run from the urge) underscores,3,4OYVc6unRpk,https://www.youtube.com/watch?v=4OYVc6unRpk,Stupid(Crftu)_MV_edit-Apr_precolor.mp4,underscores,underscores,198.0,360715,,,,
stage5b2-youtube-prior-human-review-v1,stage5b_youtube_prior_v1_055,5dF22XUGeNAR3GBhMgshgp,NEON,YUKIKA,NEON,220.795,2019,NEON YUKIKA,1,67jSYCSrnE4,https://www.youtube.com/watch?v=67jSYCSrnE4,[MV] YUKIKA(유키카) _ NEON(네온),1theK (원더케이),1theK (원더케이),276.0,4650435,[MV] YUKIKA(유키카) _ NEON(네온) *English subtitles are now available. :D (Please click on 'CC' button or activate 'Interactive ...,IDEAL,,
stage5b2-youtube-prior-human-review-v1,stage5b_youtube_prior_v1_055,5dF22XUGeNAR3GBhMgshgp,NEON,YUKIKA,NEON,220.795,2019,NEON YUKIKA,2,Mm2PW9CZHJc,https://www.youtube.com/watch?v=Mm2PW9CZHJc,유키카 YUKIKA - 04. 「네온 NEON」 (Official Audio),ESTIMATE 유키카 YUKIKA,ESTIMATE 유키카 YUKIKA,222.0,332579,YUKIKA 1st ALBUM - 「서울여자 (SOUL LADY)」 Tr.04 Release: 2020.07.21. 6PM / LISTEN▶️ https://lnk.to/soullady NOW ...,,,
stage5b2-youtube-prior-human-review-v1,stage5b_youtube_prior_v1_055,5dF22XUGeNAR3GBhMgshgp,NEON,YUKIKA,NEON,220.795,2019,NEON YUKIKA,3,uIzSFgcdQLA,https://www.youtube.com/watch?v=uIzSFgcdQLA,:: YUKIKA 유키카 - NEON 1989 (DJMAX RESPECT V) Official Music Video ::,ESTIMATE 에스티메이트,ESTIMATE 에스티메이트,164.0,248118,YUKIKA - NEON 1989 Exclusive ESTi's Remix Version #DJMAX RESPECT V ...,,,
stage5b2-youtube-prior-human-review-v1,stage5b_youtube_prior_v1_056,45Bis17A0SeOc6PAB7SpX7,Fireflies,khai dreams,Fireflies,155.0,2018,Fireflies khai dreams,1,JbVR9nuBBek,https://www.youtube.com/watch?v=JbVR9nuBBek,Fireflies,khai dreams,khai dreams,155.0,448346,Provided to YouTube by The Orchard Enterprises Fireflies · Khai Dreams · Khai Nicholas Chi Duong Fireflies ℗ 2018 Khai Dreams ...,IDEAL,,
stage5b2-youtube-prior-human-review-v1,stage5b_youtube_prior_v1_056,45Bis17A0SeOc6PAB7SpX7,Fireflies,khai dreams,Fireflies,155.0,2018,Fireflies khai dreams,2,tCIOcP3QSwQ,https://www.youtube.com/watch?v=tCIOcP3QSwQ,khai dreams - Fireflies,AnimeVibe,AnimeVibe,128.0,1356138,chill / my hero academia khai is so talented - aden Song: ...,,,
stage5b2-youtube-prior-human-review-v1,stage5b_youtube_prior_v1_056,45Bis17A0SeOc6PAB7SpX7,Fireflies,khai dreams,Fireflies,155.0,2018,Fireflies khai dreams,3,K2Ip2P2Ptgs,https://www.youtube.com/watch?v=K2Ip2P2Ptgs,khai dreams - fireflies,Ambition,Ambition,157.0,243041,khai dreams is back with another banger ♥️ Buy for $1 https://khaidreams.bandcamp.com/track/fireflies Follow khai dreams ...,,,
stage5b2-youtube-prior-human-review-v1,stage5b_youtube_prior_v1_057,4lQsB3ERTWSNaAN1IkuNRl,DDU-DU DDU-DU,BLACKPINK,SQUARE UP,211.35,2018,DDU-DU DDU-DU BLACKPINK,1,IHNzOHi8sJs,https://www.youtube.com/watch?v=IHNzOHi8sJs,BLACKPINK - ‘뚜두뚜두 (DDU-DU DDU-DU)’ M/V,BLACKPINK,BLACKPINK,216.0,2407050048,BLACKPINK - 뚜두뚜두 (DDU-DU DDU-DU) 착한 얼굴에 그렇지 못한 태도 가녀린 몸매 속 가려진 volume은 두 배로 거침없이 직진 ...,IDEAL,,
stage5b2-youtube-prior-human-review-v1,stage5b_youtube_prior_v1_057,4lQsB3ERTWSNaAN1IkuNRl,DDU-DU DDU-DU,BLACKPINK,SQUARE UP,211.35,2018,DDU-DU DDU-DU BLACKPINK,2,cu98hrvYmkU,https://www.youtube.com/watch?v=cu98hrvYmkU,BLACKPINK - DDU-DU DDU-DU (Lyrics),7clouds K-pop,7clouds K-pop,210.0,1983852,Follow the official 7clouds playlist on Spotify: hddp://spoti.fi/2SJsUcZ ​   BLACKPINK - DDU-DU DDU-DU (Lyrics) ⏬ Download ...,,,
stage5b2-youtube-prior-human-review-v1,stage5b_youtube_prior_v1_057,4lQsB3ERTWSNaAN1IkuNRl,DDU-DU DDU-DU,BLACKPINK,SQUARE UP,211.35,2018,DDU-DU DDU-DU BLACKPINK,3,jOJbXvjZ-cQ,https://www.youtube.com/watch?v=jOJbXvjZ-cQ,BLACKPINK - '뚜두뚜두 (DDU-DU DDU-DU)' DANCE PRACTICE VIDEO (MOVING VER.),BLACKPINK,BLACKPINK,214.0,520944708,Download on iTunes @ http://smarturl.it/BP_SquareUp/itunes Download on AppleMusic ...,,,
stage5b2-youtube-prior-human-review-v1,stage5b_youtube_prior_v1_058,6G4z9WbxyEeWdEQTfShACT,BREATHE,LEEHI,SEOULITE,288.915,2016,BREATHE LEEHI,1,5iSlfF8TQ9k,https://www.youtube.com/watch?v=5iSlfF8TQ9k,LEE HI - '한숨 (BREATHE)' M/V,OfficialLEEHI,OfficialLEEHI,295.0,142683267,TVcast로 보기 : http://tvcast.naver.com/v/779433 Download on iTunes @ http://smarturl.it/LEEHI_SEOULITE_HALF Available on ...,IDEAL,,
stage5b2-youtube-prior-human-review-v1,stage5b_youtube_prior_v1_058,6G4z9WbxyEeWdEQTfShACT,BREATHE,LEEHI,SEOULITE,288.915,2016,BREATHE LEEHI,2,n_CeY6DJVi0,https://www.youtube.com/watch?v=n_CeY6DJVi0,LEE HI - 한숨 (BREATHE) _ Special Stage for SHINee Jonghyun in The 32nd Golden Disc Awards 20180111,YG Family Tube,YG Family Tube,396.0,19896415,More about YG Family Tube : Click Follow --------» https://www.twitter.com/YGFamilyTube Click Subscribe ...,,,
stage5b2-youtube-prior-human-review-v1,stage5b_youtube_prior_v1_058,6G4z9WbxyEeWdEQTfShACT,BREATHE,LEEHI,SEOULITE,288.915,2016,BREATHE LEEHI,3,OaD2-YkUdqs,https://www.youtube.com/watch?v=OaD2-YkUdqs,"LEE HI - ""한숨 (BREATHE)"" Lyrics (Color Coded Eng/Rom/Han)",Prityo Rivaldo,Prityo Rivaldo,276.0,9424262,All Rights Administered by YG Entertainment We do not own the MUSIC. All rights reserved to the original owner. More about LEE ...,,,
stage5b2-youtube-prior-human-review-v1,stage5b_youtube_prior_v1_059,0L9QUa6jBKZEw1lprz4QY3,My cat fell asleep on the piano again,City Girl,"I don't know why I feel ok right now, but it's nice",166.5,2025,My cat fell asleep on the piano again City Girl,1,N0XIMT6NcIg,https://www.youtube.com/watch?v=N0XIMT6NcIg,My cat fell asleep on the piano again,City Girl,City Girl,167.0,16257,Provided to YouTube by DistroKid My cat fell asleep on the piano again · City Girl · Woodrow Yeakel · Woodrow Yeakel I don't ...,IDEAL,,
stage5b2-youtube-prior-human-review-v1,stage5b_youtube_prior_v1_059,0L9QUa6jBKZEw1lprz4QY3,My cat fell asleep on the piano again,City Girl,"I don't know why I feel ok right now, but it's nice",166.5,2025,My cat fell asleep on the piano again City Girl,2,p0nMDSyOJWI,https://www.youtube.com/watch?v=p0nMDSyOJWI,"City Girl ~ I don't know why I feel ok right now, but it's nice [Full album]",City Girl,City Girl,2152.0,210129,"2:28 My cat fell asleep on the piano again 03. 5:14 I don't know why I feel ok right now, but it's nice 04. 8:13 Maybe dying is like ...",,,
stage5b2-youtube-prior-human-review-v1,stage5b_youtube_prior_v1_059,0L9QUa6jBKZEw1lprz4QY3,My cat fell asleep on the piano again,City Girl,"I don't know why I feel ok right now, but it's nice",166.5,2025,My cat fell asleep on the piano again City Girl,3,1Xq7ETjBsIM,https://www.youtube.com/watch?v=1Xq7ETjBsIM,City Girl - easy (ft. ry),City Girl,City Girl,169.0,85814,stream on ▻Spotify: https://spoti.fi/32tmhgZ ▻Apple Music: https://apple.co/2RpAmWv art by breadpanini ▻Instagram: ...,,,
stage5b2-youtube-prior-human-review-v1,stage5b_youtube_prior_v1_060,6wBpO4Xc4YgShnENGSFA1M,Sour Grapes,LE SSERAFIM,FEARLESS,196.54,2022,Sour Grapes LE SSERAFIM,1,V9Wsm0hlLUI,https://www.youtube.com/watch?v=V9Wsm0hlLUI,Sour Grapes,LE SSERAFIM,LE SSERAFIM,197.0,80040324,Provided to YouTube by 'SOURCE MUSIC' Sour Grapes · LE SSERAFIM FEARLESS Released on: 2022-05-02 Auto-generated ...,IDEAL,,
stage5b2-youtube-prior-human-review-v1,stage5b_youtube_prior_v1_060,6wBpO4Xc4YgShnENGSFA1M,Sour Grapes,LE SSERAFIM,FEARLESS,196.54,2022,Sour Grapes LE SSERAFIM,2,LDot-uBMWjY,https://www.youtube.com/watch?v=LDot-uBMWjY,LE SSERAFIM (르세라핌) - 'Sour Grapes' Lyrics [Color Coded_Han_Rom_Eng],Zaty Farhani,Zaty Farhani,242.0,4313318,By - Zaty Farhani Translation by ZF Team (enubireal) Thanks for watching! Please LIKE and SHARE this video! Don't forget to ...,,,
stage5b2-youtube-prior-human-review-v1,stage5b_youtube_prior_v1_060,6wBpO4Xc4YgShnENGSFA1M,Sour Grapes,LE SSERAFIM,FEARLESS,196.54,2022,Sour Grapes LE SSERAFIM,3,4MhCcZkuhW8,https://www.youtube.com/watch?v=4MhCcZkuhW8,[First Stage Performance] LE SSERAFIM - Sour Grapes l @JTBC K-909 221022,Golden Disc,Golden Disc,203.0,4098220,"[First Stage Performance] LE SSERAFIM - Sour Grapes l @JTBC K-909 221022 

#LE_SSERAFIM #SourGrapes #KIMCHAEWON #SAKURA #HUH ...",,,
stage5b2-youtube-prior-human-review-v1,stage5b_youtube_prior_v1_061,4KvxaOvVMSNlTO3ZowMm9E,kiss me thru the phone,CLUB BOYBND,kiss me thru the phone,117.48,2023,kiss me thru the phone CLUB BOYBND,1,Kh-5mDO9EvY,https://www.youtube.com/watch?v=Kh-5mDO9EvY,CLUB BOYBND - kiss me thru the phone (official video),CLUB BOYBND,CLUB BOYBND,129.0,401971,CLUB BOYBND – kiss me thru the phone (official video) Listen Now: https://ffm.to/kissmethruthephone_ Studio: LAB0916 ...,IDEAL,,
stage5b2-youtube-prior-human-review-v1,stage5b_youtube_prior_v1_061,4KvxaOvVMSNlTO3ZowMm9E,kiss me thru the phone,CLUB BOYBND,kiss me thru the phone,117.48,2023,kiss me thru the phone CLUB BOYBND,2,5u8evaE7hjg,https://www.youtube.com/watch?v=5u8evaE7hjg,CLUB BOYBND - kiss me thru the phone (official audio),CLUB BOYBND,CLUB BOYBND,118.0,4882,Lyrics: Verse 1 Baby tell me what you want Tell me what you wanna do I just wanna know wassup I ain't tryna make a move You ...,,,
stage5b2-youtube-prior-human-review-v1,stage5b_youtube_prior_v1_061,4KvxaOvVMSNlTO3ZowMm9E,kiss me thru the phone,CLUB BOYBND,kiss me thru the phone,117.48,2023,kiss me thru the phone CLUB BOYBND,3,RczdDZK4tLE,https://www.youtube.com/watch?v=RczdDZK4tLE,kiss me thru the phone - CLUB BOYBND [ENG SUB + KOREAN],Cloud Room,Cloud Room,118.0,496,Track: kiss me thru the phone Artist: CLUB BOYBND Single: kiss me thru the phone Release date: 2.03.2023 Korean lyrics ...,,,
stage5b2-youtube-prior-human-review-v1,stage5b_youtube_prior_v1_062,7ivYWXqrPLs66YwakDuSim,like i need u,keshi,THE REAPER,182.678,2018,like i need u keshi,1,40QXPac2sQM,https://www.youtube.com/watch?v=40QXPac2sQM,like i need u,keshi,keshi,183.0,12490561,Provided to YouTube by Label Engine like i need u · keshi The Reaper ℗ United Common Records Released on: 2020-07-13 ...,IDEAL,,
stage5b2-youtube-prior-human-review-v1,stage5b_youtube_prior_v1_062,7ivYWXqrPLs66YwakDuSim,like i need u,keshi,THE REAPER,182.678,2018,like i need u keshi,2,LoTv4f_1sww,https://www.youtube.com/watch?v=LoTv4f_1sww,(live) keshi - like I need u,keshi,keshi,193.0,2735092,"NEW SINGLE ""BLUE"" OUT NOW: https://keshi.lnk.to/blue ""skeletons"" EP out now. listen: https://keshi.lnk.to/skeletonsep ...",,,
stage5b2-youtube-prior-human-review-v1,stage5b_youtube_prior_v1_062,7ivYWXqrPLs66YwakDuSim,like i need u,keshi,THE REAPER,182.678,2018,like i need u keshi,3,a0yKWxQ_CS4,https://www.youtube.com/watch?v=a0yKWxQ_CS4,keshi - like i need u,self-sabotage,self-sabotage,184.0,2680086,i do not own this song. all rights go to the respective owners. ♡support the artist♡ soundcloud: https://soundcloud.com/keshibeats ...,,,
stage5b2-youtube-prior-human-review-v1,stage5b_youtube_prior_v1_063,3d9qrCD7YR4dFTY0xIP8yq,blessing in disguise,HUH YUNJIN,blessing in disguise,226.632,2023,blessing in disguise HUH YUNJIN,1,8ujllTK6w3k,https://www.youtube.com/watch?v=8ujllTK6w3k,HUH YUNJIN - 'blessing in disguise',LE SSERAFIM,LE SSERAFIM,229.0,1738565,"Shot by HUH YUNJIN, SOURCE MUSIC, Geeeembo Creative Director : NU KIM Music Video Director : Geeeembo ...",IDEAL,,
stage5b2-youtube-prior-human-review-v1,stage5b_youtube_prior_v1_063,3d9qrCD7YR4dFTY0xIP8yq,blessing in disguise,HUH YUNJIN,blessing in disguise,226.632,2023,blessing in disguise HUH YUNJIN,2,rV5AePuqgRA,https://www.youtube.com/watch?v=rV5AePuqgRA,HUH YUNJIN blessing in disguise Lyrics (Color Coded Lyrics),Chaereve,Chaereve,228.0,57904,All Administrated by Source Music ≈ Artist: HUH YUNJIN (LE SSERAFIM) ≈ Song: blessing in disguise ≈ Album: blessing in ...,,,
stage5b2-youtube-prior-human-review-v1,stage5b_youtube_prior_v1_063,3d9qrCD7YR4dFTY0xIP8yq,blessing in disguise,HUH YUNJIN,blessing in disguise,226.632,2023,blessing in disguise HUH YUNJIN,3,FiYGmXzmsKg,https://www.youtube.com/watch?v=FiYGmXzmsKg,huh yunjin (허윤진) - blessing in disguise [LIVE] | [Hangul/English],boosqoowoo,boosqoowoo,231.0,2443,fancam creds: https://www.youtube.com/watch?v=hJW4B_btkYI stream the mv now!,,,
stage5b2-youtube-prior-human-review-v1,stage5b_youtube_prior_v1_064,7dt6x5M1jzdTEt8oCbisTK,Better Now,Post Malone,beerbongs & bentleys,231.266,2018,Better Now Post Malone,1,UYwF-jdcVjY,https://www.youtube.com/watch?v=UYwF-jdcVjY,Post Malone - Better Now,Post Malone,Post Malone,233.0,725891168,"Official music video for ""Better Now"" by Post Malone. Get The Song Here: https://PostMalone.lnk.to/bbYD ▻Subscribe for more: ...",IDEAL,,
stage5b2-youtube-prior-human-review-v1,stage5b_youtube_prior_v1_064,7dt6x5M1jzdTEt8oCbisTK,Better Now,Post Malone,beerbongs & bentleys,231.266,2018,Better Now Post Malone,2,nqggm9o2Z9k,https://www.youtube.com/watch?v=nqggm9o2Z9k,Post Malone - Better Now (Lyrics),7clouds,7clouds,232.0,45982467,Post Malone - Better Now (Lyrics) ⏬ Download / Stream: https://PostMalone.lnk.to/bbYD Turn on notifications to stay updated ...,,,
stage5b2-youtube-prior-human-review-v1,stage5b_youtube_prior_v1_064,7dt6x5M1jzdTEt8oCbisTK,Better Now,Post Malone,beerbongs & bentleys,231.266,2018,Better Now Post Malone,3,Oggrsg4jZPM,https://www.youtube.com/watch?v=Oggrsg4jZPM,Post Malone - Better Now (beerbongs & bentleys) | Official Audio,Urban Beats Channel,Urban Beats Channel,228.0,894065,"Post Malone - Better Now (beerbongs & bentleys) | Official Audio Thank You For Watching. Like, Comment, Share & Subscribe.",,,
stage5b2-youtube-prior-human-review-v1,stage5b_youtube_prior_v1_065,7vG5LBhmwEg80PnJLhdgV2,Neon Days and Cerulean Nights,City Girl,Loveless Shadows,187.959,2017,Neon Days and Cerulean Nights City Girl,1,iDT2zbB6R8E,https://www.youtube.com/watch?v=iDT2zbB6R8E,Neon Days and Cerulean Nights,City Girl,City Girl,188.0,111825,Provided to YouTube by TuneCore Neon Days and Cerulean Nights · City Girl Loveless Shadows ℗ 2017 City Girl Released on: ...,IDEAL,,
stage5b2-youtube-prior-human-review-v1,stage5b_youtube_prior_v1_065,7vG5LBhmwEg80PnJLhdgV2,Neon Days and Cerulean Nights,City Girl,Loveless Shadows,187.959,2017,Neon Days and Cerulean Nights City Girl,2,NqPbqJU2xWM,https://www.youtube.com/watch?v=NqPbqJU2xWM,City Girl - Neon Days And Cerulean Nights {Slowed} {One Hour},Livi,Livi,3605.0,19,"Welcome! Thank you for viewing and listening to my video! Music isn't by me, I only slowed it down. Enjoy the music and relax ^v^ ...",,,
stage5b2-youtube-prior-human-review-v1,stage5b_youtube_prior_v1_065,7vG5LBhmwEg80PnJLhdgV2,Neon Days and Cerulean Nights,City Girl,Loveless Shadows,187.959,2017,Neon Days and Cerulean Nights City Girl,3,GW6ow7O4Tyg,https://www.youtube.com/watch?v=GW6ow7O4Tyg,city girl | loveless shadows [full album] 🖤,City Girl,City Girl,1463.0,923765,... my apartment and you 02:58 city girl - soft static sky 05:48 city girl - neon days and cerulean nights 08:56 city girl - exploring old ...,,,
stage5b2-youtube-prior-human-review-v1,stage5b_youtube_prior_v1_066,087TC6IfJ8z7fBItvglRRs,Loveable,JO YURI,Op.22 Y-Waltz : in Minor,176.253,2022,Loveable JO YURI,1,4zmWVaAZU-s,https://www.youtube.com/watch?v=4zmWVaAZU-s,조유리 (JO YURI) | 'Loveable’ MV,조유리 JO YURI,조유리 JO YURI,193.0,13360131,JO YURI Official YouTube Channel YouTube :: youtube.com/c/JOYURI_offcl TikTok :: tiktok.com/@joyuri.offcl Twitter ...,IDEAL,,
stage5b2-youtube-prior-human-review-v1,stage5b_youtube_prior_v1_066,087TC6IfJ8z7fBItvglRRs,Loveable,JO YURI,Op.22 Y-Waltz : in Minor,176.253,2022,Loveable JO YURI,2,e0pNxiSun-Y,https://www.youtube.com/watch?v=e0pNxiSun-Y,Jo Yuri Loveable Lyrics (조유리 Loveable 가사) (Color Coded Lyrics),Chaereve,Chaereve,178.0,22270,All Administrated by WAKEONE • Artist: Jo Yuri • Song: Loveable • Album: Op.22 Y-Waltz : in Minor • Released: 2022.10.24 .,,,
stage5b2-youtube-prior-human-review-v1,stage5b_youtube_prior_v1_066,087TC6IfJ8z7fBItvglRRs,Loveable,JO YURI,Op.22 Y-Waltz : in Minor,176.253,2022,Loveable JO YURI,3,Nwl4PhOyfHA,https://www.youtube.com/watch?v=Nwl4PhOyfHA,Loveable - JO YURI チョ_ユリ [Music Bank] | KBS WORLD TV 221028,KBS WORLD TV,KBS WORLD TV,193.0,205171,조유리 #チョ_ユリ #曺柔理 #Jo_YuRi #MusicBank #뮤직뱅크 #ミュージックバンク #音乐银行 #Wonyoung #LeeChaeMin Fri ...,,,
stage5b2-youtube-prior-human-review-v1,stage5b_youtube_prior_v1_067,2BuJrxYKhYky20dQqTlobO,skeletons,keshi,skeletons,152.48,2019,skeletons keshi,1,w_6fWYY6pRw,https://www.youtube.com/watch?v=w_6fWYY6pRw,keshi - skeletons (lyric video),keshi,keshi,154.0,17520048,SKELETONS EP OUT NOW XO Listen: https://keshi.lnk.to/skeletonsep 1. atlas 2. skeletons 3. summer 4. xoxosos SKELETONS ...,IDEAL,,
stage5b2-youtube-prior-human-review-v1,stage5b_youtube_prior_v1_067,2BuJrxYKhYky20dQqTlobO,skeletons,keshi,skeletons,152.48,2019,skeletons keshi,2,3LTjvUWqs08,https://www.youtube.com/watch?v=3LTjvUWqs08,(live) keshi - skeletons,keshi,keshi,172.0,1787462,"9/3 – Brooklyn, NY – Rough Trade - https://www.axs.com/events/378996/keshi-tickets?skin=roughtrade SKELETONS EP OUT ...",,,
stage5b2-youtube-prior-human-review-v1,stage5b_youtube_prior_v1_067,2BuJrxYKhYky20dQqTlobO,skeletons,keshi,skeletons,152.48,2019,skeletons keshi,3,2U5wNk-fbew,https://www.youtube.com/watch?v=2U5wNk-fbew,keshi - skeletons (Audio),keshi,keshi,154.0,1157091,"Music video by keshi performing skeletons (Audio). © 2019 Island Records, a division of UMG Recordings, Inc.",,,
stage5b2-youtube-prior-human-review-v1,stage5b_youtube_prior_v1_068,0iWFz0Q5Qha9bx325ocFWq,Best Lover,88rising | BIBI,Head In The Clouds Forever,152.91,2022,Best Lover 88rising,1,Dyg_ZX2jp3o,https://www.youtube.com/watch?v=Dyg_ZX2jp3o,88rising & BIBI - Best Lover (Official Music Video),88rising,88rising,160.0,11429384,"Official music video for “Best Lover” by 88rising, BIBI — out now: https://88rising.lnk.to/HITCForever What's your love language, ...",IDEAL,,
stage5b2-youtube-prior-human-review-v1,stage5b_youtube_prior_v1_068,0iWFz0Q5Qha9bx325ocFWq,Best Lover,88rising | BIBI,Head In The Clouds Forever,152.91,2022,Best Lover 88rising,2,5o-ZRBPijSc,https://www.youtube.com/watch?v=5o-ZRBPijSc,Best Lover,88rising - Topic,88rising - Topic,153.0,176556,Provided to YouTube by The Orchard Enterprises Best Lover · 88rising · BIBI · Antoine Norwood · Derrell Jackson · Marvin ...,,,
stage5b2-youtube-prior-human-review-v1,stage5b_youtube_prior_v1_068,0iWFz0Q5Qha9bx325ocFWq,Best Lover,88rising | BIBI,Head In The Clouds Forever,152.91,2022,Best Lover 88rising,3,vc1Puk0UBeI,https://www.youtube.com/watch?v=vc1Puk0UBeI,88Rising & BIBI - Best Lover (Official Lyric Video),Feel Ghood Music [필굿뮤직],Feel Ghood Music [필굿뮤직],154.0,308293,"88rising & BIBI - Best Lover (Official Lyric Video) What's your love language, 비비? Off of the 88rising's Head in the Clouds Forever ...",,,
stage5b2-youtube-prior-human-review-v1,stage5b_youtube_prior_v1_069,2ch4KLYvi9ZGq2pNyEsMom,time machine,mj apanay | aren park,seen 11:23 pm,225.933,2019,time machine mj apanay,1,SJXcYilt2a4,https://www.youtube.com/watch?v=SJXcYilt2a4,[lyric video] time machine - mj apanay (ft. aren park),aren park,aren park,227.0,9823244,mj: https://www.instagram.com/mjapanay/?hl=en aren: https://www.instagram.com/aren_park/?hl=en.,IDEAL,,
stage5b2-youtube-prior-human-review-v1,stage5b_youtube_prior_v1_069,2ch4KLYvi9ZGq2pNyEsMom,time machine,mj apanay | aren park,seen 11:23 pm,225.933,2019,time machine mj apanay,2,Y04uCqaECqY,https://www.youtube.com/watch?v=Y04uCqaECqY,[Vietsub + Lyrics] Time machine - mj apanay (feat. aren park),Chanh,Chanh,228.0,5117314,"Official video: https://youtu.be/SJXcYilt2a4 • Support mj apanay: https://youtube.com/c/mjapanay • Lyrics: Staring at stars, watching ...",,,
stage5b2-youtube-prior-human-review-v1,stage5b_youtube_prior_v1_069,2ch4KLYvi9ZGq2pNyEsMom,time machine,mj apanay | aren park,seen 11:23 pm,225.933,2019,time machine mj apanay,3,aIstulphtpk,https://www.youtube.com/watch?v=aIstulphtpk,1-hour extended version of Time machine - mj apanay (feat. aren park),Here with me,Here with me,3732.0,97468,"Hello there, guys! I'm back with another video! Please subscribe if you love that version on my channel! I hope it was enjoyable for ...",,,
stage5b2-youtube-prior-human-review-v1,stage5b_youtube_prior_v1_070,4fHwUkO83RzsOnnIv2vRvD,Mine,BUMKEY | SURAN | dress,Mine with KozyPop,225.506,2021,Mine BUMKEY,1,0obVLAmK6Mg,https://www.youtube.com/watch?v=0obVLAmK6Mg,"BUMKEY, SURAN, dress - Mine",SEOULVIBES,SEOULVIBES,226.0,2145,"범키, SURAN, dress - Mine ☕ Follow KozyPop / 서울바이브 http://instagram.com/seoulvibes.kr Listen to ""KozyPop"" on Spotify ...",ACCEPTABLE,,
stage5b2-youtube-prior-human-review-v1,stage5b_youtube_prior_v1_070,4fHwUkO83RzsOnnIv2vRvD,Mine,BUMKEY | SURAN | dress,Mine with KozyPop,225.506,2021,Mine BUMKEY,2,UYSPFj8dpko,https://www.youtube.com/watch?v=UYSPFj8dpko,범키 (BUMKEY) - Mine (SOLO VER.),범키 BUMKEY,범키 BUMKEY,180.0,175786,범키 (BUMKEY) - Mine (SOLO VER.) 범키(BUMKEY) Official @ https://www.youtube.com/c/BUMKEYofficial ...,,,
