review_schema_version,pair_id,query_spotify_id,neighbor_spotify_id,neighbor_rank,clap_similarity,muq_similarity,combined_similarity,human_label,human_note,review_timestamp
stage5c2-human-similarity-review-v2,20cd89a074c2a60d779fbf91,6nzCvAtyADh0wwZEVMoujK,340yvMO5adu3bo1x5Zrw14,5,0.804465604,0.744523238,0.787519786,4,,2026-09-05T08:58:04.312341+00:00
stage5c2-human-similarity-review-v2,52176b64c9b7b3b30a5c09fe,74cpuIw43kA8xPgbQEPdss,0JJeoiCAa1hwcBsPxBN2w4,1,0.923947918,0.821033452,0.894853808,4,,2026-09-04T22:53:10.189249+00:00
stage5c2-human-similarity-review-v2,4c10557cecd2926ac6698fae,74cpuIw43kA8xPgbQEPdss,7fXYFuCTmNrYRGwEUUf5iz,2,0.871947860,0.850482573,0.865879584,3,,2026-09-05T08:58:30.266588+00:00
stage5c2-human-similarity-review-v2,35a2b67da8a31c1d37a36907,74cpuIw43kA8xPgbQEPdss,3JxRNkoNmAcPgnA5HSnKiz,3,0.878914437,0.820698292,0.862456625,4,,2026-09-04T21:53:45.302770+00:00
stage5c2-human-similarity-review-v2,e9ce13f8e595a6f7264d31f8,74cpuIw43kA8xPgbQEPdss,74X2u8JMVooG2QbjRxXwR8,4,0.899275517,0.767922472,0.862141768,5,,2026-09-05T08:58:24.115214+00:00
stage5c2-human-similarity-review-v2,35fadd96ecbcad535ae795ea,74cpuIw43kA8xPgbQEPdss,2sXQnT404FrXeSEZkJXfKM,5,0.857044375,0.837650197,0.851561605,4,,2026-09-05T08:58:32.266528+00:00
stage5c2-human-similarity-review-v2,14b42adf0564cc1767d5b5b9,4lR8sYGMGZPvthF2yUfo7T,5h6c3ArwadWdEny5yXUPOt,1,0.902041949,0.761734568,0.862376793,4,,2026-09-05T08:58:47.013154+00:00
stage5c2-human-similarity-review-v2,c2c6956d8593302b1baf9ad9,4lR8sYGMGZPvthF2yUfo7T,0JJeoiCAa1hwcBsPxBN2w4,2,0.870134034,0.840490193,0.861753665,3,,2026-09-04T22:52:43.470460+00:00
stage5c2-human-similarity-review-v2,a366590334ca132bc153c0a2,4lR8sYGMGZPvthF2yUfo7T,3vC63Nh3rSREo7qDHgnx8I,3,0.854354212,0.857606501,0.855273640,5,,2026-09-05T08:17:39.215997+00:00
stage5c2-human-similarity-review-v2,d9f1689634ca067578e5e5cf,4lR8sYGMGZPvthF2yUfo7T,1aKvZDoLGkNMxoRYgkckZG,4,0.904313735,0.721750701,0.852702828,3,,2026-09-05T08:30:39.643605+00:00
stage5c2-human-similarity-review-v2,4589321ebf0df4406b5ee64d,4lR8sYGMGZPvthF2yUfo7T,6nICBdDevG4NZysIqDFPEa,5,0.893209244,0.722252274,0.844879393,4,,2026-09-05T08:58:51.526356+00:00
stage5c2-human-similarity-review-v2,2ddd18128fa116815c432556,2yQY2IzeQtUKanVo78Fg23,3X45Wd5yRNoe2twmyc5CvO,1,0.851018721,0.853149089,0.851620980,4,,2026-09-05T08:58:59.129279+00:00
stage5c2-human-similarity-review-v2,0188cc274b7b0b6019392c18,2yQY2IzeQtUKanVo78Fg23,6B9HXnRzmokTTxZNdV5T48,2,0.800246817,0.873526567,0.820963137,3,,2026-09-04T23:46:30.763482+00:00
stage5c2-human-similarity-review-v2,dcc202589cb1959de7abce04,2yQY2IzeQtUKanVo78Fg23,49iccsmr8Su1SXXwNfFO70,3,0.807909033,0.827593626,0.813473904,4,,2026-09-05T08:59:32.478529+00:00
stage5c2-human-similarity-review-v2,cd7d36712d680768f7c9bac2,2yQY2IzeQtUKanVo78Fg23,2BFAfMIblG0RZeAvlmLC81,4,0.827250798,0.771736705,0.811556861,3,,2026-09-05T08:59:23.411506+00:00
stage5c2-human-similarity-review-v2,a291def4fcb3c7ad770bdc02,2yQY2IzeQtUKanVo78Fg23,7iov2YtUJgLmHXwpYXLcoo,5,0.830273749,0.720264461,0.799173920,3,,2026-09-05T08:59:30.908461+00:00
stage5c2-human-similarity-review-v2,1918a465ccd590e5080be326,6JjD8b5nYnwJ3zxYZ16rKg,0WJxkgYXRoOxFb4Vq3Ddmg,1,0.868072552,0.792313504,0.846655329,4,,2026-09-04T23:43:31.396798+00:00
stage5c2-human-similarity-review-v2,f1d5771dd25a6272501a2811,6JjD8b5nYnwJ3zxYZ16rKg,02CCi0N3pMK4Rjxq5e6UmE,2,0.840919617,0.842593439,0.841392810,4,,2026-09-04T23:53:04.201767+00:00
stage5c2-human-similarity-review-v2,83d0383cab6ec0bc05e6b38a,6JjD8b5nYnwJ3zxYZ16rKg,2BFAfMIblG0RZeAvlmLC81,3,0.816985950,0.898611781,0.840061724,4,,2026-09-05T08:59:49.255106+00:00
stage5c2-human-similarity-review-v2,f9ab2712751dcbbb62f4a0c7,6JjD8b5nYnwJ3zxYZ16rKg,4gMPlHHAjOQnUrhsuqHivn,4,0.850134299,0.761281906,0.825015564,2,,2026-09-05T09:00:23.703107+00:00
stage5c2-human-similarity-review-v2,368364a8498cb0691f81e1e2,6JjD8b5nYnwJ3zxYZ16rKg,4B8L0sByBRJRUV1Uot2Ebd,5,0.813752326,0.795327259,0.808543526,5,,2026-09-04T23:37:57.493310+00:00
stage5c2-human-similarity-review-v2,7c4c6958735d5fc3cb0265af,7iov2YtUJgLmHXwpYXLcoo,2BFAfMIblG0RZeAvlmLC81,1,0.926308644,0.816119278,0.895157907,5,,2026-09-05T07:12:03.943991+00:00
stage5c2-human-similarity-review-v2,71996ea1c8e7822af4bb2c0a,7iov2YtUJgLmHXwpYXLcoo,49iccsmr8Su1SXXwNfFO70,2,0.915422311,0.836470186,0.893102399,5,,2026-09-05T08:28:40.449436+00:00
stage5c2-human-similarity-review-v2,643ea554dcc81930c72abacb,7iov2YtUJgLmHXwpYXLcoo,1VAtYkKvDenA1KypImlZIY,3,0.882067817,0.907107755,0.889146654,5,,2026-09-05T04:27:54.567217+00:00
stage5c2-human-similarity-review-v2,5511df80efe966995e015d20,7iov2YtUJgLmHXwpYXLcoo,2aiVdNIqY5BDCM10fKlKpS,4,0.895804192,0.850422383,0.882974670,5,,2026-09-04T22:20:15.122787+00:00
stage5c2-human-similarity-review-v2,ef5db3d0aa45e3fbec1a52fa,7iov2YtUJgLmHXwpYXLcoo,4Sk74gcXTe9dnE1HU5Pn1y,5,0.912329318,0.807423906,0.882672364,3,,2026-09-05T09:00:40.528445+00:00
stage5c2-human-similarity-review-v2,8d6745cb32c1073c312d4f1a,6Kkt27YmFyIFrcX3QXFi2o,1kuGVB7EU95pJObxwvfwKS,1,0.880574409,0.928910940,0.894239236,4,,2026-09-05T08:34:35.395409+00:00
stage5c2-human-similarity-review-v2,3f600317a47199166543d9b8,6Kkt27YmFyIFrcX3QXFi2o,41zXlQxzTi6cGAjpOXyLYH,2,0.886167714,0.912106501,0.893500657,5,,2026-09-05T09:01:36.327124+00:00
stage5c2-human-similarity-review-v2,4961661f2282d8a2ce789627,6Kkt27YmFyIFrcX3QXFi2o,5l45vVLs4JKkhzN0tvkWJv,3,0.878785407,0.800625462,0.856689446,4,,2026-09-04T23:24:12.554984+00:00
stage5c2-human-similarity-review-v2,72932edc8ffea32afb077376,6Kkt27YmFyIFrcX3QXFi2o,4gMPlHHAjOQnUrhsuqHivn,4,0.867998547,0.744895154,0.833196991,3,,2026-09-05T09:00:53.525103+00:00
stage5c2-human-similarity-review-v2,93925151f6b8856b24a8f9cc,6Kkt27YmFyIFrcX3QXFi2o,2g0LdZQce9xlcHb1mBJyuz,5,0.811786733,0.809016912,0.811003699,3,,2026-09-05T09:00:56.254476+00:00
stage5c2-human-similarity-review-v2,a827339d1255574007fb81ce,74X2u8JMVooG2QbjRxXwR8,5quFr5s5PXYfUX5jV2EBZ1,1,0.915116666,0.897207806,0.910053798,4,,2026-09-04T22:35:53.930889+00:00
stage5c2-human-similarity-review-v2,19d82d1199990d6cb5af84b1,74X2u8JMVooG2QbjRxXwR8,0ayK1CJh1cMRjUJRCDWhCd,2,0.877741795,0.851723689,0.870386428,3,,2026-09-05T09:01:03.286459+00:00
stage5c2-human-similarity-review-v2,e9387a19fecc81ec1c1ee883,74X2u8JMVooG2QbjRxXwR8,340yvMO5adu3bo1x5Zrw14,3,0.884778320,0.821772061,0.866966334,4,,2026-09-04T22:02:27.974363+00:00
stage5c2-human-similarity-review-v2,c2baa62ffcc08bfbbe732e8a,74X2u8JMVooG2QbjRxXwR8,5zfpJXfqGGh94YcStRlI2s,4,0.890707443,0.792187248,0.862855602,3,,2026-09-04T23:24:41.783434+00:00
stage5c2-human-similarity-review-v2,e9ce13f8e595a6f7264d31f8,74X2u8JMVooG2QbjRxXwR8,74cpuIw43kA8xPgbQEPdss,5,0.899275517,0.767922472,0.862141768,5,,2026-09-05T08:58:24.115214+00:00
stage5c2-human-similarity-review-v2,22c31613a85be900017a674a,41zXlQxzTi6cGAjpOXyLYH,1kuGVB7EU95pJObxwvfwKS,1,0.921946449,0.912238296,0.919201936,5,,2026-09-05T08:34:38.625388+00:00
stage5c2-human-similarity-review-v2,3f600317a47199166543d9b8,41zXlQxzTi6cGAjpOXyLYH,6Kkt27YmFyIFrcX3QXFi2o,2,0.886167714,0.912106501,0.893500657,5,,2026-09-05T09:01:36.327124+00:00
stage5c2-human-similarity-review-v2,9c002eb118608664cb87eed9,41zXlQxzTi6cGAjpOXyLYH,5l45vVLs4JKkhzN0tvkWJv,3,0.886386925,0.846212340,0.875029496,4,,2026-09-04T23:21:38.433946+00:00
stage5c2-human-similarity-review-v2,80b79c7a808ac116cb07707f,41zXlQxzTi6cGAjpOXyLYH,5ngJKkOmjkN460b2ApBnLk,4,0.850293645,0.902018775,0.864916435,4,,2026-09-05T01:21:38.212627+00:00
stage5c2-human-similarity-review-v2,5687f879d36b2619ad5af681,41zXlQxzTi6cGAjpOXyLYH,2g0LdZQce9xlcHb1mBJyuz,5,0.864278702,0.804714727,0.847439856,2,,2026-09-05T08:25:48.675851+00:00
stage5c2-human-similarity-review-v2,5b9b8b4b7afb5bf63fce0cd7,2sXQnT404FrXeSEZkJXfKM,7fXYFuCTmNrYRGwEUUf5iz,1,0.855814127,0.866234146,0.858759885,4,,2026-09-05T09:01:45.046897+00:00
stage5c2-human-similarity-review-v2,35fadd96ecbcad535ae795ea,2sXQnT404FrXeSEZkJXfKM,74cpuIw43kA8xPgbQEPdss,2,0.857044375,0.837650197,0.851561605,4,,2026-09-05T08:58:32.266528+00:00
stage5c2-human-similarity-review-v2,cde90d4ecc71da8de39c8aae,2sXQnT404FrXeSEZkJXfKM,74X2u8JMVooG2QbjRxXwR8,3,0.835308102,0.851809346,0.839973034,3,,2026-09-05T09:01:58.902157+00:00
stage5c2-human-similarity-review-v2,7c1add5a5cb50a6dfe7d3b8a,2sXQnT404FrXeSEZkJXfKM,5q3LwAHTqo9d3rET2EA9Nq,4,0.829184199,0.840821431,0.832474066,3,,2026-09-05T09:01:50.523185+00:00
stage5c2-human-similarity-review-v2,67bdb267c0ad9304e066bc8d,2sXQnT404FrXeSEZkJXfKM,1VAtYkKvDenA1KypImlZIY,5,0.814812150,0.864931039,0.828980853,5,,2026-09-05T04:28:01.613197+00:00
stage5c2-human-similarity-review-v2,f4066db547d456dbfcbc26e3,00njeQb198Lm7Jge2Rsrlg,23V5SeHanwL6PlqyJ99dH8,1,0.799046866,0.902989778,0.828431719,4,,2026-09-05T09:02:07.413023+00:00
stage5c2-human-similarity-review-v2,c543526477b1dbea41f9c2de,00njeQb198Lm7Jge2Rsrlg,0ASYuzPsTBA6ZmIsuvNZby,2,0.853917863,0.763644569,0.828397436,4,,2026-09-04T22:56:31.085708+00:00
stage5c2-human-similarity-review-v2,8759d0929d453fb19a8af707,00njeQb198Lm7Jge2Rsrlg,1IIcy1TpuiAT6S206OjYvC,3,0.765860194,0.911481848,0.807027705,3,,2026-09-04T23:54:54.654100+00:00
stage5c2-human-similarity-review-v2,374cc9116c3695371b4ce989,00njeQb198Lm7Jge2Rsrlg,0WJxkgYXRoOxFb4Vq3Ddmg,4,0.804176288,0.809085090,0.805564015,4,,2026-09-04T23:43:42.164930+00:00
stage5c2-human-similarity-review-v2,4c75b926a0f1f3ad3203359f,00njeQb198Lm7Jge2Rsrlg,7nD9LjsenfCRv4uxy93xhZ,5,0.840911136,0.709881888,0.803868925,3,,2026-09-05T09:02:12.093867+00:00
stage5c2-human-similarity-review-v2,efba70d48b4259b0390389f7,3X45Wd5yRNoe2twmyc5CvO,6B9HXnRzmokTTxZNdV5T48,1,0.838590414,0.911680975,0.859253251,5,,2026-09-04T23:46:17.443405+00:00
stage5c2-human-similarity-review-v2,2ddd18128fa116815c432556,3X45Wd5yRNoe2twmyc5CvO,2yQY2IzeQtUKanVo78Fg23,2,0.851018721,0.853149089,0.851620980,4,,2026-09-05T08:58:59.129279+00:00
stage5c2-human-similarity-review-v2,6ce64b007cf5a48f65c66ac2,3X45Wd5yRNoe2twmyc5CvO,1IIcy1TpuiAT6S206OjYvC,3,0.800338853,0.865766445,0.818835354,4,,2026-09-04T23:54:49.847507+00:00
stage5c2-human-similarity-review-v2,b10fe25642f4bad2b54c08d0,3X45Wd5yRNoe2twmyc5CvO,2aiVdNIqY5BDCM10fKlKpS,4,0.819626753,0.752572016,0.800670255,4,,2026-09-05T09:02:22.464875+00:00
stage5c2-human-similarity-review-v2,3d092c0730293c944afc844e,3X45Wd5yRNoe2twmyc5CvO,2BFAfMIblG0RZeAvlmLC81,5,0.820107489,0.738102024,0.796924393,3,,2026-09-05T09:02:29.267239+00:00
stage5c2-human-similarity-review-v2,14b42adf0564cc1767d5b5b9,5h6c3ArwadWdEny5yXUPOt,4lR8sYGMGZPvthF2yUfo7T,1,0.902041949,0.761734568,0.862376793,4,,2026-09-05T08:58:47.013154+00:00
stage5c2-human-similarity-review-v2,87b3b27e61f43970345047c6,5h6c3ArwadWdEny5yXUPOt,3uOeutrLztSX6lU0b0et3B,2,0.892487665,0.772747524,0.858636906,3,,2026-09-05T08:26:55.586170+00:00
stage5c2-human-similarity-review-v2,6d89c1ea93739bcb0da59989,5h6c3ArwadWdEny5yXUPOt,65FftemJ1DbbZ45DUfHJXE,3,0.858168179,0.821848059,0.847900414,4,,2026-09-05T09:02:34.317487+00:00
stage5c2-human-similarity-review-v2,de3a63e4cb34ce239ba0a4da,5h6c3ArwadWdEny5yXUPOt,0JJeoiCAa1hwcBsPxBN2w4,4,0.860577961,0.803543732,0.844454280,3,,2026-09-05T09:02:45.644962+00:00
stage5c2-human-similarity-review-v2,39dfb7881a9cd905bc8c758b,5h6c3ArwadWdEny5yXUPOt,6zKX91EvxRHr42ZiZ5C9kN,5,0.863225294,0.782751780,0.840475282,4,,2026-09-05T09:02:53.713398+00:00
stage5c2-human-similarity-review-v2,7212ccd94430fe791a7adf13,1ON9XudZFxwu43tQXBszIX,6wm3t4VpTxSFfOUgTMlHZM,1,0.764686650,0.889146350,0.799871637,5,,2026-09-04T23:13:22.052193+00:00
stage5c2-human-similarity-review-v2,6957ad9b8e2fb7c785e66b54,1ON9XudZFxwu43tQXBszIX,6nef0wHkelfKqNVHAtzJbR,2,0.759481747,0.786749856,0.767190492,4,,2026-09-05T09:03:00.697052+00:00
stage5c2-human-similarity-review-v2,930b027f31f0b07c14d37632,1ON9XudZFxwu43tQXBszIX,7fBv7CLKzipRk6EC6TWHOB,3,0.740106905,0.788086345,0.753670781,3,,2026-09-05T09:03:03.304679+00:00
stage5c2-human-similarity-review-v2,989bcb7abad3e5b5daec1583,1ON9XudZFxwu43tQXBszIX,7fXYFuCTmNrYRGwEUUf5iz,4,0.696482122,0.817684660,0.730746304,3,,2026-09-05T09:03:08.056634+00:00
stage5c2-human-similarity-review-v2,c78f2fcff0b5c7208167123e,1ON9XudZFxwu43tQXBszIX,06EL94D0TA27Ik0Ke5usbj,5,0.647688102,0.854443912,0.706138352,2,,2026-09-05T09:03:10.271884+00:00
stage5c2-human-similarity-review-v2,7ecf498159b469921f2a30d0,5q3LwAHTqo9d3rET2EA9Nq,3vC63Nh3rSREo7qDHgnx8I,1,0.889814358,0.835558257,0.874476058,3,,2026-09-05T08:17:31.556697+00:00
stage5c2-human-similarity-review-v2,f70b151fcd66efbb7f4b8721,5q3LwAHTqo9d3rET2EA9Nq,0JJeoiCAa1hwcBsPxBN2w4,2,0.842168023,0.917342895,0.863420098,5,,2026-09-04T22:53:08.134857+00:00
stage5c2-human-similarity-review-v2,36a51d4cb3fb572fc60e699b,5q3LwAHTqo9d3rET2EA9Nq,74cpuIw43kA8xPgbQEPdss,3,0.824205709,0.891697366,0.843285725,3,,2026-09-05T09:03:24.512573+00:00
stage5c2-human-similarity-review-v2,1cb68196512ca34f5c6875bd,5q3LwAHTqo9d3rET2EA9Nq,1aKvZDoLGkNMxoRYgkckZG,4,0.873553203,0.764233433,0.842648302,2,,2026-09-05T09:03:28.246159+00:00
stage5c2-human-similarity-review-v2,7c1add5a5cb50a6dfe7d3b8a,5q3LwAHTqo9d3rET2EA9Nq,2sXQnT404FrXeSEZkJXfKM,5,0.829184199,0.840821431,0.832474066,3,,2026-09-05T09:01:50.523185+00:00
stage5c2-human-similarity-review-v2,69cc2d67a981c6ccf41b2090,6rj9qDXWANe0U69asDzxMp,0xlx3pH8TxNah8hdiINqeA,1,0.808628344,0.593288954,0.747751501,4,,2026-09-05T08:36:20.969269+00:00
stage5c2-human-similarity-review-v2,886e9c55de269fb93ea6313e,6rj9qDXWANe0U69asDzxMp,4yNhVidUIAtKPT72PrZuLP,2,0.773584159,0.629549218,0.732865215,3,,2026-09-05T09:03:33.360972+00:00
stage5c2-human-similarity-review-v2,1bb1b9096b6413f947629efc,6rj9qDXWANe0U69asDzxMp,5UUnRflW65AsvluD8d5N2U,3,0.746597592,0.634095099,0.714792929,4,,2026-09-05T08:13:06.093040+00:00
stage5c2-human-similarity-review-v2,99011ca701ebbadf093ee624,6rj9qDXWANe0U69asDzxMp,4B8L0sByBRJRUV1Uot2Ebd,4,0.754052655,0.553803290,0.697441790,3,,2026-09-05T09:03:47.031456+00:00
stage5c2-human-similarity-review-v2,879757127f558feec011088e,6rj9qDXWANe0U69asDzxMp,7hFW5IN7mQ99PuO86r38Sf,5,0.763669615,0.404761867,0.662205731,3,,2026-09-05T09:03:52.841040+00:00
stage5c2-human-similarity-review-v2,43250af1d70297e924d16402,6HIngEWX8ycnLjuUfSZyah,6nzCvAtyADh0wwZEVMoujK,1,0.778860071,0.763762248,0.774591888,4,,2026-09-05T09:04:01.097853+00:00
stage5c2-human-similarity-review-v2,78fa2696686d64086b474058,6HIngEWX8ycnLjuUfSZyah,1Y6Ra2erZ6Mru0JOcJBSzK,2,0.793062194,0.616253719,0.743078111,3,,2026-09-05T09:04:04.957770+00:00
stage5c2-human-similarity-review-v2,39e710684948d47b7bdb059c,6HIngEWX8ycnLjuUfSZyah,2aiVdNIqY5BDCM10fKlKpS,3,0.752474438,0.682624598,0.732727759,3,,2026-09-05T09:04:30.590106+00:00
stage5c2-human-similarity-review-v2,57f2fd888806ac3bb1353884,6HIngEWX8ycnLjuUfSZyah,7F6PtLP6fJPVtA1FWVkl8K,4,0.776341486,0.590228513,0.723727005,4,,2026-09-05T09:04:33.743550+00:00
stage5c2-human-similarity-review-v2,dbfffdf5fb93e2add7645c7b,6HIngEWX8ycnLjuUfSZyah,2g0LdZQce9xlcHb1mBJyuz,5,0.739331891,0.627243760,0.707644369,2,,2026-09-05T09:04:36.232723+00:00
stage5c2-human-similarity-review-v2,f4066db547d456dbfcbc26e3,23V5SeHanwL6PlqyJ99dH8,00njeQb198Lm7Jge2Rsrlg,1,0.799046866,0.902989778,0.828431719,4,,2026-09-05T09:02:07.413023+00:00
stage5c2-human-similarity-review-v2,f9da32cfda118e52cf7f78f5,23V5SeHanwL6PlqyJ99dH8,30NAF18yQGvwKrbn1IEMKn,2,0.846750563,0.781841445,0.828400635,2,,2026-09-04T22:32:30.443533+00:00
stage5c2-human-similarity-review-v2,5fdf39bf1de82ad06b247bcf,23V5SeHanwL6PlqyJ99dH8,2aiVdNIqY5BDCM10fKlKpS,3,0.825201470,0.808470714,0.820471655,3,,2026-09-05T09:04:41.473867+00:00
stage5c2-human-similarity-review-v2,bb6829bf9163154ca9a560fa,23V5SeHanwL6PlqyJ99dH8,5cgy5vMqVZbd8hYutp2txu,4,0.800461562,0.822045130,0.806563276,4,,2026-09-05T09:04:43.884633+00:00
stage5c2-human-similarity-review-v2,937ea648ddff260262767c6d,23V5SeHanwL6PlqyJ99dH8,1IIcy1TpuiAT6S206OjYvC,5,0.773248195,0.876330033,0.802389621,3,,2026-09-04T23:54:58.941738+00:00
stage5c2-human-similarity-review-v2,af52b1cb770aa88f17195668,5cgy5vMqVZbd8hYutp2txu,7fBv7CLKzipRk6EC6TWHOB,1,0.874517117,0.856903879,0.869537822,3,,2026-09-05T08:26:25.402359+00:00
stage5c2-human-similarity-review-v2,d10b506227ab6984c93bb9ca,5cgy5vMqVZbd8hYutp2txu,7F6PtLP6fJPVtA1FWVkl8K,2,0.786382446,0.900348181,0.818600770,5,,2026-09-05T00:39:30.732260+00:00
stage5c2-human-similarity-review-v2,b39505e4567e18c2c7bcfa47,5cgy5vMqVZbd8hYutp2txu,2BFAfMIblG0RZeAvlmLC81,3,0.801513837,0.861726340,0.818536023,2,,2026-09-05T09:06:51.716443+00:00
stage5c2-human-similarity-review-v2,b3f35dc483b01b56f1c0a2ae,5cgy5vMqVZbd8hYutp2txu,7fXYFuCTmNrYRGwEUUf5iz,4,0.812440782,0.825632883,0.816170213,3,,2026-09-05T09:07:04.854310+00:00
stage5c2-human-similarity-review-v2,bb6829bf9163154ca9a560fa,5cgy5vMqVZbd8hYutp2txu,23V5SeHanwL6PlqyJ99dH8,5,0.800461562,0.822045130,0.806563276,4,,2026-09-05T09:04:43.884633+00:00
stage5c2-human-similarity-review-v2,ad3bd2417a9281ce36a12af2,6zKX91EvxRHr42ZiZ5C9kN,65FftemJ1DbbZ45DUfHJXE,1,0.867639784,0.912816253,0.880411255,4,,2026-09-04T23:48:25.396401+00:00
stage5c2-human-similarity-review-v2,f690d55f563767c78b0fd91f,6zKX91EvxRHr42ZiZ5C9kN,1AHtqWqufKsgBmdNEi1WVO,2,0.885121458,0.840432527,0.872487814,4,,2026-09-04T23:18:12.850275+00:00
stage5c2-human-similarity-review-v2,682c21e2b9aa6ecbdf1fd15a,6zKX91EvxRHr42ZiZ5C9kN,0JJeoiCAa1hwcBsPxBN2w4,3,0.853198098,0.858153174,0.854598907,3,,2026-09-04T22:52:56.206118+00:00
stage5c2-human-similarity-review-v2,80a73c2d9553f17d36b6041e,6zKX91EvxRHr42ZiZ5C9kN,6nICBdDevG4NZysIqDFPEa,4,0.863411069,0.816003104,0.850008750,3,,2026-09-05T09:07:21.566147+00:00
stage5c2-human-similarity-review-v2,3abef65d09b89decb030af77,6zKX91EvxRHr42ZiZ5C9kN,3uOeutrLztSX6lU0b0et3B,5,0.824301672,0.902509188,0.846411081,3,,2026-09-05T08:27:08.309771+00:00
stage5c2-human-similarity-review-v2,ef5db3d0aa45e3fbec1a52fa,4Sk74gcXTe9dnE1HU5Pn1y,7iov2YtUJgLmHXwpYXLcoo,1,0.912329318,0.807423906,0.882672364,3,,2026-09-05T09:00:40.528445+00:00
stage5c2-human-similarity-review-v2,661f7d044f946fc91944ebc6,4Sk74gcXTe9dnE1HU5Pn1y,7fXYFuCTmNrYRGwEUUf5iz,2,0.854296793,0.859277499,0.855704848,2,,2026-09-05T09:07:32.859084+00:00
stage5c2-human-similarity-review-v2,009b9816f8c7a212d0d99c5c,4Sk74gcXTe9dnE1HU5Pn1y,2aiVdNIqY5BDCM10fKlKpS,3,0.853096936,0.848730822,0.851862627,4,,2026-09-04T22:22:53.435500+00:00
stage5c2-human-similarity-review-v2,378984f0948bf1066d7bee1d,4Sk74gcXTe9dnE1HU5Pn1y,1AHtqWqufKsgBmdNEi1WVO,4,0.835548788,0.881999326,0.848680441,3,,2026-09-05T09:10:55.475954+00:00
stage5c2-human-similarity-review-v2,a2d700846ddc2e5528b7eabf,4Sk74gcXTe9dnE1HU5Pn1y,65FftemJ1DbbZ45DUfHJXE,5,0.832529629,0.885702620,0.847561732,3,,2026-09-05T09:10:57.882312+00:00
stage5c2-human-similarity-review-v2,a32647b6c4c8275923977b5b,2Y4iTaIAamhYPyZcOdfL3g,1Y6Ra2erZ6Mru0JOcJBSzK,1,0.865593849,0.887997143,0.871927302,3,,2026-09-05T09:11:12.957663+00:00
stage5c2-human-similarity-review-v2,381eabeb47ae5fc313bc6c56,2Y4iTaIAamhYPyZcOdfL3g,5quFr5s5PXYfUX5jV2EBZ1,2,0.874377429,0.687020690,0.821411332,4,,2026-09-05T09:14:18.832749+00:00
stage5c2-human-similarity-review-v2,bfc40273832a3a0051a1d5be,2Y4iTaIAamhYPyZcOdfL3g,2sXQnT404FrXeSEZkJXfKM,3,0.836375472,0.734677103,0.807625155,4,,2026-09-05T09:13:57.593587+00:00
stage5c2-human-similarity-review-v2,40038c8f5c6ef58da3a315bc,2Y4iTaIAamhYPyZcOdfL3g,5h6c3ArwadWdEny5yXUPOt,4,0.822730931,0.764354900,0.806227919,3,,2026-09-05T09:14:03.194499+00:00
stage5c2-human-similarity-review-v2,7b4eceb7c3fc7e152f3aeab3,2Y4iTaIAamhYPyZcOdfL3g,74X2u8JMVooG2QbjRxXwR8,5,0.864906001,0.649756159,0.804082743,3,,2026-09-05T09:14:09.046646+00:00
stage5c2-human-similarity-review-v2,80a73c2d9553f17d36b6041e,6nICBdDevG4NZysIqDFPEa,6zKX91EvxRHr42ZiZ5C9kN,1,0.863411069,0.816003104,0.850008750,3,,2026-09-05T09:07:21.566147+00:00
stage5c2-human-similarity-review-v2,4589321ebf0df4406b5ee64d,6nICBdDevG4NZysIqDFPEa,4lR8sYGMGZPvthF2yUfo7T,2,0.893209244,0.722252274,0.844879393,4,,2026-09-05T08:58:51.526356+00:00
stage5c2-human-similarity-review-v2,0b128aa3d01a6844abd9a41f,6nICBdDevG4NZysIqDFPEa,7fXYFuCTmNrYRGwEUUf5iz,3,0.855502272,0.808364355,0.842176296,2,,2026-09-05T09:20:51.727287+00:00
stage5c2-human-similarity-review-v2,9c95b7b7e0c7f27e4a988039,6nICBdDevG4NZysIqDFPEa,5aawFqyuCB3K2P8KQvhFVs,4,0.858146462,0.794162242,0.840058005,4,,2026-09-05T00:44:02.885203+00:00
stage5c2-human-similarity-review-v2,2bfec0a7678351ed236e6c20,6nICBdDevG4NZysIqDFPEa,74X2u8JMVooG2QbjRxXwR8,5,0.878267336,0.729114201,0.836101469,3,,2026-09-05T09:14:26.507449+00:00
stage5c2-human-similarity-review-v2,6651c37d67a971ced24f5d78,4gMPlHHAjOQnUrhsuqHivn,5l45vVLs4JKkhzN0tvkWJv,1,0.882893214,0.739865420,0.842458992,4,,2026-09-05T09:16:11.345193+00:00
stage5c2-human-similarity-review-v2,2b90d33fb739514a81ce490b,4gMPlHHAjOQnUrhsuqHivn,1kuGVB7EU95pJObxwvfwKS,2,0.859800435,0.795098680,0.841509129,2,,2026-09-05T09:14:50.819565+00:00
stage5c2-human-similarity-review-v2,72932edc8ffea32afb077376,4gMPlHHAjOQnUrhsuqHivn,6Kkt27YmFyIFrcX3QXFi2o,3,0.867998547,0.744895154,0.833196991,3,,2026-09-05T09:00:53.525103+00:00
stage5c2-human-similarity-review-v2,f9ab2712751dcbbb62f4a0c7,4gMPlHHAjOQnUrhsuqHivn,6JjD8b5nYnwJ3zxYZ16rKg,4,0.850134299,0.761281906,0.825015564,2,,2026-09-05T09:00:23.703107+00:00
