review_schema_version,benchmark_id,spotify_track_id,expected_title,expected_artists,expected_album,expected_duration_seconds,expected_release_year,discovery_mode,query_variant_index,query_artist,search_query,youtube_rank,candidate_video_id,candidate_url,candidate_title,candidate_uploader,candidate_channel,candidate_duration_seconds,candidate_view_count,candidate_description,candidate_review_label,candidate_note,track_note
stage5b5-representative-v4-human-review-v1,stage5b5_representative_v4_048,41hXE5S8D4mRfcdqSMpmAC,The Girl Next Door,Tomppabeats,Harbor,51.187,2016,PRIMARY_MULTI_ARTIST,0,,The Girl Next Door Tomppabeats,2,81ZKjao_POw,https://www.youtube.com/watch?v=81ZKjao_POw,Tomppabeats - The Girl Next Door Extended,End Me,End Me,295.0,27091,,WRONG,"Second result is also an extended version, not the 51.187-second Spotify track.",
stage5b5-representative-v4-human-review-v1,stage5b5_representative_v4_048,41hXE5S8D4mRfcdqSMpmAC,The Girl Next Door,Tomppabeats,Harbor,51.187,2016,PRIMARY_MULTI_ARTIST,0,,The Girl Next Door Tomppabeats,3,8008pI-ziLM,https://www.youtube.com/watch?v=8008pI-ziLM,The Girl Next Door,Tomppabeats - Topic,Tomppabeats - Topic,52.0,14491,Provided to YouTube by igroovemusic.com The Girl Next Door · Tomppabeats Harbor ℗ Vinyl Digital GmbH Released on: ...,IDEAL,"Exact Topic upload with matching title, artist, and duration.",
stage5b5-representative-v4-human-review-v1,stage5b5_representative_v4_049,5lYv58lizCFl1c15K3yan9,Temple of Time,Paintamelody,"Reminiscence of Maplestory Piano Collections, Vol. 1",136.15,2020,PRIMARY_MULTI_ARTIST,0,,Temple of Time Paintamelody,1,wBt0h-Ti6vQ,https://www.youtube.com/watch?v=wBt0h-Ti6vQ,Temple of Time,Paintamelody - Topic,Paintamelody - Topic,137.0,51679,"Provided to YouTube by DistroKid Temple of Time · Paintamelody Reminiscence of Maplestory Piano Collections, Vol.",IDEAL,"Exact song identity with official, artist, label, distributor, or Topic evidence.",
stage5b5-representative-v4-human-review-v1,stage5b5_representative_v4_049,5lYv58lizCFl1c15K3yan9,Temple of Time,Paintamelody,"Reminiscence of Maplestory Piano Collections, Vol. 1",136.15,2020,PRIMARY_MULTI_ARTIST,0,,Temple of Time Paintamelody,2,46rCSlLBSdM,https://www.youtube.com/watch?v=46rCSlLBSdM,🍍Temple of Time - [Maplestory] - Piano Arrangement🥥,PinaCoco,PinaCoco,160.0,69514,Ko-Fi: https://ko-fi.com/realpinacoco Musescore (Sheet): https://musescore.com/user/34701783 ▻ ----NOTE---- ♫ MIDI: ...,,,
stage5b5-representative-v4-human-review-v1,stage5b5_representative_v4_049,5lYv58lizCFl1c15K3yan9,Temple of Time,Paintamelody,"Reminiscence of Maplestory Piano Collections, Vol. 1",136.15,2020,PRIMARY_MULTI_ARTIST,0,,Temple of Time Paintamelody,3,xG0lq2ABqSo,https://www.youtube.com/watch?v=xG0lq2ABqSo,Temple of Time: Remembrance,Paintamelody - Topic,Paintamelody - Topic,142.0,16252,"Provided to YouTube by DistroKid Temple of Time: Remembrance · Paintamelody Maplestory Piano Collections, Vol. 2, (Ossyria) ...",,,
stage5b5-representative-v4-human-review-v1,stage5b5_representative_v4_050,0QMCxc6dP8ObzoJExJd5oc,Fantasy,khai dreams,Summer Is Like a Dream,170.666,2017,PRIMARY_MULTI_ARTIST,0,,Fantasy khai dreams,1,vysjRahYFz0,https://www.youtube.com/watch?v=vysjRahYFz0,Fantasy,khai dreams,khai dreams,171.0,1254238,Provided to YouTube by The Orchard Enterprises Fantasy · Khai Dreams · Khai Nicholas Chi Duong Summer Is Like a Dream ...,IDEAL,"Exact song identity with official, artist, label, distributor, or Topic evidence.",
stage5b5-representative-v4-human-review-v1,stage5b5_representative_v4_050,0QMCxc6dP8ObzoJExJd5oc,Fantasy,khai dreams,Summer Is Like a Dream,170.666,2017,PRIMARY_MULTI_ARTIST,0,,Fantasy khai dreams,2,3S7-bjD0ZXc,https://www.youtube.com/watch?v=3S7-bjD0ZXc,Khai Dreams - Fantasy (Lyrics),AA Edits,AA Edits,171.0,683181,"Even more Khai Dreams! Please like and share this video, really hoping to get more subs and views if possible :) Support Khai ...",,,
stage5b5-representative-v4-human-review-v1,stage5b5_representative_v4_050,0QMCxc6dP8ObzoJExJd5oc,Fantasy,khai dreams,Summer Is Like a Dream,170.666,2017,PRIMARY_MULTI_ARTIST,0,,Fantasy khai dreams,3,sLARMbgINwc,https://www.youtube.com/watch?v=sLARMbgINwc,khai dreams - Fantasy(Prod. Jinsang),We are Found,We are Found,171.0,1766041,"From the ""Summer is like a dream"" EP Open up to support the artists and claim your free download! Music: *free download* ...",,,
stage5b5-representative-v4-human-review-v1,stage5b5_representative_v4_051,7emK4FaYfCmgmTKOUqrI4U,1,Milkoi | Mingeon Jang,Insts,130.824,2021,PRIMARY_MULTI_ARTIST,0,,1 Milkoi Mingeon Jang,1,iA9LHRiFbNQ,https://www.youtube.com/watch?v=iA9LHRiFbNQ,1,Milkoi - Topic,Milkoi - Topic,131.0,421,Provided to YouTube by Mil 1 · Milkoi · Mingeon Jang Insts ℗ 2021 Mil Released on: 2021-01-09 Main Artist: Milkoi Main Artist: ...,IDEAL,"Exact song identity with official, artist, label, distributor, or Topic evidence.",
stage5b5-representative-v4-human-review-v1,stage5b5_representative_v4_051,7emK4FaYfCmgmTKOUqrI4U,1,Milkoi | Mingeon Jang,Insts,130.824,2021,PRIMARY_MULTI_ARTIST,0,,1 Milkoi Mingeon Jang,2,M88GiAM483o,https://www.youtube.com/watch?v=M88GiAM483o,Skyblue Poem,Milkoi - Topic,Milkoi - Topic,103.0,123,Provided to YouTube by Nebula Records Skyblue Poem · Milkoi · Mingeon Jang Skyblue Poem ℗ 2023 Milkoi Released on: ...,,,
stage5b5-representative-v4-human-review-v1,stage5b5_representative_v4_051,7emK4FaYfCmgmTKOUqrI4U,1,Milkoi | Mingeon Jang,Insts,130.824,2021,PRIMARY_MULTI_ARTIST,0,,1 Milkoi Mingeon Jang,3,7aDg_v69wMY,https://www.youtube.com/watch?v=7aDg_v69wMY,you = mine,Milkoi,Milkoi,84.0,193,Provided to YouTube by cutecore you = mine · Milkoi you = mine ℗ 2026 cutecore Released on: 2026-03-31 Accordion: Milkoi ...,,,
stage5b5-representative-v4-human-review-v1,stage5b5_representative_v4_052,4Ah02v3e8R2rt8gQzdlCTH,EYE(S),LÜCY,EYE(S),239.0,2022,PRIMARY_MULTI_ARTIST,0,,EYE(S) LÜCY,1,aCZYuw3fW_g,https://www.youtube.com/watch?v=aCZYuw3fW_g,LÜCY-EYE(S) (Official Music Video),LÜCY,LÜCY,252.0,2146640,You found my soul 你找到了我的靈魂and left me a sign 並給了我一個暗示with my heart attack 伴隨著我的心跳want you to melt me ...,IDEAL,"Exact song identity with official, artist, label, distributor, or Topic evidence.",
stage5b5-representative-v4-human-review-v1,stage5b5_representative_v4_052,4Ah02v3e8R2rt8gQzdlCTH,EYE(S),LÜCY,EYE(S),239.0,2022,PRIMARY_MULTI_ARTIST,0,,EYE(S) LÜCY,2,1In88MW6F2Q,https://www.youtube.com/watch?v=1In88MW6F2Q,中英歌詞｜LÜCY-EYE(S) lyrics,singsangsong,singsangsong,239.0,36184,eye(s) #LÜCY #lyrics #中英文歌詞You found my soul and left me a sign 當你發現我的靈魂並留下一個訊號with my heart attack 在我 ...,,,
stage5b5-representative-v4-human-review-v1,stage5b5_representative_v4_052,4Ah02v3e8R2rt8gQzdlCTH,EYE(S),LÜCY,EYE(S),239.0,2022,PRIMARY_MULTI_ARTIST,0,,EYE(S) LÜCY,3,Qe-VPgs03ew,https://www.youtube.com/watch?v=Qe-VPgs03ew,EYE (S),LÜCY,LÜCY,243.0,24836,Provided to YouTube by StreetVoice Taiwan Co. EYE (S) · LÜCY LÜCY ℗ 晚安島記Released on: 2022-06-12 Producer: 晚安島 ...,,,
stage5b5-representative-v4-human-review-v1,stage5b5_representative_v4_053,3sR1RNcVEDJKUfS8rX20Lx,Love Like That,LambC,Absence 'Side A',214.44,2017,PRIMARY_MULTI_ARTIST,0,,Love Like That LambC,1,bcJXEkkP7y8,https://www.youtube.com/watch?v=bcJXEkkP7y8,Love like that - LambC(램씨) MV,LambC,LambC,216.0,270095,YouTube - https://www.youtube.com/LambC Facebook - https://www.facebook.com/lambctheherd/ Instagram ...,IDEAL,"Exact song identity with official, artist, label, distributor, or Topic evidence.",
stage5b5-representative-v4-human-review-v1,stage5b5_representative_v4_053,3sR1RNcVEDJKUfS8rX20Lx,Love Like That,LambC,Absence 'Side A',214.44,2017,PRIMARY_MULTI_ARTIST,0,,Love Like That LambC,2,ZaMUv9asnZY,https://www.youtube.com/watch?v=ZaMUv9asnZY,LambC (램씨)_Love Like That_HAN/ROM/ENG Lyrics,reg,reg,221.0,61211,"LambC 1st EP [Absence Side A] ❁ Watch and enjoy! Especially you, Sofia Sekiguchi! ✿ Credit: ...",,,
stage5b5-representative-v4-human-review-v1,stage5b5_representative_v4_053,3sR1RNcVEDJKUfS8rX20Lx,Love Like That,LambC,Absence 'Side A',214.44,2017,PRIMARY_MULTI_ARTIST,0,,Love Like That LambC,3,0J608echnOg,https://www.youtube.com/watch?v=0J608echnOg,LambC - Love Like That (램씨),SEOUL BEAT,SEOUL BEAT,216.0,479,"""Music really is everything to me. It's always there regardless of how my life is going. It never fails to somewhat make me feel better ...",,,
stage5b5-representative-v4-human-review-v1,stage5b5_representative_v4_054,6duDK2pgnxIdiB9BVz87FJ,"Then, Now and Forever",I.O.I,I.O.I 3rd MINI ALBUM [I.O.I : LOOP],230.0,2026,PRIMARY_MULTI_ARTIST,0,,"Then, Now and Forever I.O.I",1,Tcl5EBvhYKU,https://www.youtube.com/watch?v=Tcl5EBvhYKU,"I.O.I - Then, Now and Forever [The Seasons S9 EP.11] | KBS WORLD TV 260619",KBS WORLD TV,KBS WORLD TV,231.0,25127,TheSeasons #성시경 #Sung_Sikyung #더시즌즈 #고막남친 #Ear_Candy #IOI #아이오아이 #그때_우리_지금 ...,ACCEPTABLE,Correct song and credited artist(s); alternate presentation or third-party upload remains usable.,
stage5b5-representative-v4-human-review-v1,stage5b5_representative_v4_054,6duDK2pgnxIdiB9BVz87FJ,"Then, Now and Forever",I.O.I,I.O.I 3rd MINI ALBUM [I.O.I : LOOP],230.0,2026,PRIMARY_MULTI_ARTIST,0,,"Then, Now and Forever I.O.I",2,JViWK7JV358,https://www.youtube.com/watch?v=JViWK7JV358,"Then, Now and Forever",I.O.I - Topic,I.O.I - Topic,230.0,887230,"Provided to YouTube by Genie Music Corporation Then, Now and Forever · I.O.I I.O.I 3rd MINI ALBUM [I.O.I : LOOP] ℗ 2026 ...",,,
stage5b5-representative-v4-human-review-v1,stage5b5_representative_v4_054,6duDK2pgnxIdiB9BVz87FJ,"Then, Now and Forever",I.O.I,I.O.I 3rd MINI ALBUM [I.O.I : LOOP],230.0,2026,PRIMARY_MULTI_ARTIST,0,,"Then, Now and Forever I.O.I",3,M4HrnqQxaAA,https://www.youtube.com/watch?v=M4HrnqQxaAA,"I.O.I Then, Now and Forever Lyrics (Color Coded Lyrics)",Chaereve,Chaereve,231.0,3571,"All rights administered by SWING Ent. ................................. Artist: I.O.I Song: Then, Now and Forever Album: I.O.I : LOOP ...",,,
stage5b5-representative-v4-human-review-v1,stage5b5_representative_v4_055,5lDoXy3tjUzgetRASPHwCP,third person pov.,"luv, jacob | kate hyun",third person pov.,210.195,2023,PRIMARY_MULTI_ARTIST,0,,"third person pov. luv, jacob kate hyun",1,951LyN8_b14,https://www.youtube.com/watch?v=951LyN8_b14,third person pov.,"luv, jacob","luv, jacob",211.0,4377,"Provided to YouTube by luv, jacob third person pov. · luv, jacob · kate hyun third person pov. ℗ 2023 luv, jacob Released on: ...",IDEAL,"Exact song identity with official, artist, label, distributor, or Topic evidence.",
stage5b5-representative-v4-human-review-v1,stage5b5_representative_v4_055,5lDoXy3tjUzgetRASPHwCP,third person pov.,"luv, jacob | kate hyun",third person pov.,210.195,2023,PRIMARY_MULTI_ARTIST,0,,"third person pov. luv, jacob kate hyun",2,hBdfhS3YaN0,https://www.youtube.com/watch?v=hBdfhS3YaN0,"Uni Vlog - vie étudiante à Paris Dauphine, Louvre Couture, midterms et matcha",Aliuong,Aliuong,661.0,788,"... luv, jacob · kate hyun - third person pov. - luv, jacob - tangled - V - Christmas tree socials : insta aliuong_fouq tiktok aliuong.",,,
stage5b5-representative-v4-human-review-v1,stage5b5_representative_v4_056,1Fib5F86hgXrIi8UV825hw,Room 907,BUBBLE TEA AND CIGARETTES,we should've killed each other,214.5,2024,PRIMARY_MULTI_ARTIST,0,,Room 907 BUBBLE TEA AND CIGARETTES,1,6HKGbHQuZjk,https://www.youtube.com/watch?v=6HKGbHQuZjk,Room 907,BUBBLE TEA AND CIGARETTES,BUBBLE TEA AND CIGARETTES,217.0,145750,(Turn on CC for lyrics) Film by Bubble Tea and Cigarettes Director of Photography: Yifu Li LYRICS Your fingers still cold Drown ...,IDEAL,"Exact song identity with official, artist, label, distributor, or Topic evidence.",
stage5b5-representative-v4-human-review-v1,stage5b5_representative_v4_056,1Fib5F86hgXrIi8UV825hw,Room 907,BUBBLE TEA AND CIGARETTES,we should've killed each other,214.5,2024,PRIMARY_MULTI_ARTIST,0,,Room 907 BUBBLE TEA AND CIGARETTES,2,b_1jys84h84,https://www.youtube.com/watch?v=b_1jys84h84,Bubble Tea and Cigarettes - Room 907,David Dean Burkhart,David Dean Burkhart,217.0,11050,Follow Bubble Tea and Cigarettes Spotify: https://open.spotify.com/artist/2UMeX51X1prCFgi51RHo9P Instagram: ...,,,
stage5b5-representative-v4-human-review-v1,stage5b5_representative_v4_056,1Fib5F86hgXrIi8UV825hw,Room 907,BUBBLE TEA AND CIGARETTES,we should've killed each other,214.5,2024,PRIMARY_MULTI_ARTIST,0,,Room 907 BUBBLE TEA AND CIGARETTES,3,xSBp7Uk7NzQ,https://www.youtube.com/watch?v=xSBp7Uk7NzQ,Room 907 (slowed and reverb),BUBBLE TEA AND CIGARETTES,BUBBLE TEA AND CIGARETTES,271.0,22342,(Turn on CC for lyrics) Your fingers still cold Drown me in your ocean A hollow deep inside me The lies that you whisper I think I'm ...,,,
stage5b5-representative-v4-human-review-v1,stage5b5_representative_v4_057,3JbyoXyJvsfAPx87INISmp,Cut My Hair,Mounika. | Cavetown,How Are You,127.137,2017,PRIMARY_MULTI_ARTIST,0,,Cut My Hair Mounika. Cavetown,1,rqfDjmAkq7U,https://www.youtube.com/watch?v=rqfDjmAkq7U,Mounika - Cut My Hair (feat. Cavetown),MrSuicideSheep,MrSuicideSheep,128.0,21505695,Mounika - Cut My Hair (feat. Cavetown) ⬙ FAVOURITES ON SPOTIFY ⬙ ⇥ http://mrsuicidesheep.com/favourites Cut My Hair!,ACCEPTABLE,Correct song and credited artist(s); alternate presentation or third-party upload remains usable.,
stage5b5-representative-v4-human-review-v1,stage5b5_representative_v4_057,3JbyoXyJvsfAPx87INISmp,Cut My Hair,Mounika. | Cavetown,How Are You,127.137,2017,PRIMARY_MULTI_ARTIST,0,,Cut My Hair Mounika. Cavetown,2,iuLPgRLR-w0,https://www.youtube.com/watch?v=iuLPgRLR-w0,Mounika. - Cut My Hair (Lyrics) ft. Cavetown,Aurora Vibes,Aurora Vibes,139.0,3650888,"Discover on Spotify https://ffm.to/av-spotify Stream & Download ""Cut My Hair"" by Mounika feat Cavetown Spotify ...",,,
stage5b5-representative-v4-human-review-v1,stage5b5_representative_v4_057,3JbyoXyJvsfAPx87INISmp,Cut My Hair,Mounika. | Cavetown,How Are You,127.137,2017,PRIMARY_MULTI_ARTIST,0,,Cut My Hair Mounika. Cavetown,3,rbhpjuEAz8M,https://www.youtube.com/watch?v=rbhpjuEAz8M,Mounika. feat Cavetown - Cut My Hair,Mounika.,Mounika.,128.0,67670,"Extract of ""How Are You?"" (Album, 2017) Featuring CaveTown Produced and Mixed by Mounika. Label MAJU. RECORDS Listen ...",,,
stage5b5-representative-v4-human-review-v1,stage5b5_representative_v4_058,47GDIIaeH1GaU7unvTGroF,Soundlessly in the Wind Like Lost Souls,City Girl,Snow Rose,191.941,2017,PRIMARY_MULTI_ARTIST,0,,Soundlessly in the Wind Like Lost Souls City Girl,1,paiEPFwyAVs,https://www.youtube.com/watch?v=paiEPFwyAVs,city girl | soundlessly in the wind like lost souls,City Girl,City Girl,193.0,75108,"views of endless vistas and pale lights.. cold and warm, together and alone, visions of warm lights and lost souls... ♡♡♡ listen to ...",IDEAL,"Exact song identity with official, artist, label, distributor, or Topic evidence.",
stage5b5-representative-v4-human-review-v1,stage5b5_representative_v4_058,47GDIIaeH1GaU7unvTGroF,Soundlessly in the Wind Like Lost Souls,City Girl,Snow Rose,191.941,2017,PRIMARY_MULTI_ARTIST,0,,Soundlessly in the Wind Like Lost Souls City Girl,2,YE03VPFFez0,https://www.youtube.com/watch?v=YE03VPFFez0,CityGirl - soundlessly in the wind like lost souls,Green Chill Zone,Green Chill Zone,193.0,935,Confira e acompanhe mais sobre o artista nas seguintes plataformas / Follow and see more about an artist in the following ...,,,
stage5b5-representative-v4-human-review-v1,stage5b5_representative_v4_058,47GDIIaeH1GaU7unvTGroF,Soundlessly in the Wind Like Lost Souls,City Girl,Snow Rose,191.941,2017,PRIMARY_MULTI_ARTIST,0,,Soundlessly in the Wind Like Lost Souls City Girl,3,eWP4DgmLR8w,https://www.youtube.com/watch?v=eWP4DgmLR8w,soundlessly in the wind like lost souls,Người Dùng,Người Dùng,195.0,126,,,,
stage5b5-representative-v4-human-review-v1,stage5b5_representative_v4_059,0UtvJShbXjVeywm7BFKKsr,Leave You,City Girl | Rui Ying,Chroma Velocity,248.0,2019,PRIMARY_MULTI_ARTIST,0,,Leave You City Girl Rui Ying,1,_rawLg0Q2PU,https://www.youtube.com/watch?v=_rawLg0Q2PU,city girl | leave you (feat. ry)「lyrics」,City Girl,City Girl,249.0,123892,"physical CD's with sticker ^w^ ▻https://city-girl.bandcamp.com/album/chroma-velocity rui ying vocals, songwriting.",IDEAL,"Exact song identity with official, artist, label, distributor, or Topic evidence.",
stage5b5-representative-v4-human-review-v1,stage5b5_representative_v4_059,0UtvJShbXjVeywm7BFKKsr,Leave You,City Girl | Rui Ying,Chroma Velocity,248.0,2019,PRIMARY_MULTI_ARTIST,0,,Leave You City Girl Rui Ying,2,TnP7ouxRFGE,https://www.youtube.com/watch?v=TnP7ouxRFGE,City Girl - Leave You (feat. rui ying),pop,pop,251.0,3670,,,,
stage5b5-representative-v4-human-review-v1,stage5b5_representative_v4_059,0UtvJShbXjVeywm7BFKKsr,Leave You,City Girl | Rui Ying,Chroma Velocity,248.0,2019,PRIMARY_MULTI_ARTIST,0,,Leave You City Girl Rui Ying,3,CBKjOX0ACf4,https://www.youtube.com/watch?v=CBKjOX0ACf4,Guaranteed Suicide (feat. Rui Ying),City Girl,City Girl,240.0,77634,Rui Ying) · City Girl · Rui Ying Chroma Velocity ℗ City Girl Records Released on: 2019-06-10 Auto-generated by YouTube.,,,
stage5b5-representative-v4-human-review-v1,stage5b5_representative_v4_060,1walN3x7BZOZYdKrZbKhut,I Don't Know You,Noni,I Don't Know You,188.572,2020,PRIMARY_MULTI_ARTIST,0,,I Don't Know You Noni,1,e9zSm1aMmac,https://www.youtube.com/watch?v=e9zSm1aMmac,I Don't Know You,Noni,Noni,189.0,1488119,Provided to YouTube by Lightwise I Don't Know You · Noni I Don't Know You ℗ Noni Released on: 2020-04-24 Producer: CVX ...,IDEAL,"Exact song identity with official, artist, label, distributor, or Topic evidence.",
stage5b5-representative-v4-human-review-v1,stage5b5_representative_v4_060,1walN3x7BZOZYdKrZbKhut,I Don't Know You,Noni,I Don't Know You,188.572,2020,PRIMARY_MULTI_ARTIST,0,,I Don't Know You Noni,2,GV--rbGTp-A,https://www.youtube.com/watch?v=GV--rbGTp-A,I Don’t Know You - Noni |lyrics,itsmejen,itsmejen,190.0,33394,"lyrics: Baby I know we've went through So many different fates and shades of blue I can still feel you, but what about you?",,,
stage5b5-representative-v4-human-review-v1,stage5b5_representative_v4_060,1walN3x7BZOZYdKrZbKhut,I Don't Know You,Noni,I Don't Know You,188.572,2020,PRIMARY_MULTI_ARTIST,0,,I Don't Know You Noni,3,ydImhmk0QWA,https://www.youtube.com/watch?v=ydImhmk0QWA,i don't know you - noni (lyrics)| Noni lyrics....|Full version/🎶,Shushant,Shushant,187.0,187,NONI Description i don't know you - noni (lyrics)thanks for watching background: unsplash Music in this video Learn more Listen ...,,,
stage5b5-representative-v4-human-review-v1,stage5b5_representative_v4_061,51vRumtqbkNW9wrKfESwfu,UNFORGIVEN (feat. Nile Rodgers),LE SSERAFIM | Nile Rodgers,UNFORGIVEN,182.148,2023,PRIMARY_MULTI_ARTIST,0,,UNFORGIVEN (feat. Nile Rodgers) LE SSERAFIM Nile Rodgers,1,UBURTj20HXI,https://www.youtube.com/watch?v=UBURTj20HXI,LE SSERAFIM (르세라핌) 'UNFORGIVEN (feat. Nile Rodgers)' OFFICIAL M/V,HYBE LABELS and LE SSERAFIM,HYBE LABELS and LE SSERAFIM,260.0,152040501,"Creative Director : NU KIM Visual Creative Operation Managing : Yujoo Kim Style Directing : Yoon Cho, Yuli Song Brand ...",IDEAL,"Exact song identity with official, artist, label, distributor, or Topic evidence.",
stage5b5-representative-v4-human-review-v1,stage5b5_representative_v4_061,51vRumtqbkNW9wrKfESwfu,UNFORGIVEN (feat. Nile Rodgers),LE SSERAFIM | Nile Rodgers,UNFORGIVEN,182.148,2023,PRIMARY_MULTI_ARTIST,0,,UNFORGIVEN (feat. Nile Rodgers) LE SSERAFIM Nile Rodgers,2,UnWUmg6fEIw,https://www.youtube.com/watch?v=UnWUmg6fEIw,LE SSERAFIM (르세라핌) 'UNFORGIVEN (feat. Nile Rodgers)' OFFICIAL M/V (Choreography ver.),HYBE LABELS,HYBE LABELS,190.0,53673771,"Creative Director : NU KIM Visual Creative Operation Managing : Yujoo Kim Style Directing : Yoon Cho, Yuli Song Brand ...",ACCEPTABLE,Official choreography-version video for the exact song and credited artist.,
stage5b5-representative-v4-human-review-v1,stage5b5_representative_v4_061,51vRumtqbkNW9wrKfESwfu,UNFORGIVEN (feat. Nile Rodgers),LE SSERAFIM | Nile Rodgers,UNFORGIVEN,182.148,2023,PRIMARY_MULTI_ARTIST,0,,UNFORGIVEN (feat. Nile Rodgers) LE SSERAFIM Nile Rodgers,3,hsa4IQRqWvY,https://www.youtube.com/watch?v=hsa4IQRqWvY,LE SSERAFIM 르세라핌 'UNFORGIVEN feat  Nile Rodgers' OFFICIAL M V,#BBM FANS TV,#BBM FANS TV,260.0,105,We do our responsibility to share what's happening in the Philippines #nba#TrendingNews#Duterte#PBBM#VPSARA ...,,,
stage5b5-representative-v4-human-review-v1,stage5b5_representative_v4_062,07YG6Ark70YsDK4q3swKrc,Lost Birds in Heaven's Gaze,City Girl,Asleep in Soft Ether,120.0,2024,PRIMARY_MULTI_ARTIST,0,,Lost Birds in Heaven's Gaze City Girl,1,IwtP1vWNMPE,https://www.youtube.com/watch?v=IwtP1vWNMPE,Lost Birds in Heaven's Gaze,City Girl,City Girl,120.0,15082,Provided to YouTube by DistroKid Lost Birds in Heaven's Gaze · City Girl Asleep in Soft Ether ℗ City Girl Records Released on: ...,IDEAL,"Exact song identity with official, artist, label, distributor, or Topic evidence.",
stage5b5-representative-v4-human-review-v1,stage5b5_representative_v4_062,07YG6Ark70YsDK4q3swKrc,Lost Birds in Heaven's Gaze,City Girl,Asleep in Soft Ether,120.0,2024,PRIMARY_MULTI_ARTIST,0,,Lost Birds in Heaven's Gaze City Girl,2,GxillKgTAUg,https://www.youtube.com/watch?v=GxillKgTAUg,City Girl - Asleep in Soft Ether 💫 (Full Album),City Girl,City Girl,2114.0,88555,"Lost birds in heaven's gaze, Hopeful of some zephyr to escape the grey. How could one belabor oblivion When wrapped so ...",,,
stage5b5-representative-v4-human-review-v1,stage5b5_representative_v4_062,07YG6Ark70YsDK4q3swKrc,Lost Birds in Heaven's Gaze,City Girl,Asleep in Soft Ether,120.0,2024,PRIMARY_MULTI_ARTIST,0,,Lost Birds in Heaven's Gaze City Girl,3,NTBZRbr39JM,https://www.youtube.com/watch?v=NTBZRbr39JM,[FULL] Breaks Away From Tragic Past Mother And Daughter Gain A Brilliant New Life#minidramas,DramaBreak,DramaBreak,17838.0,735,Welcome to 【DramaBreak】– The most popular and attractive drama are here ❤ From heart-pounding action to gripping ...,,,
stage5b5-representative-v4-human-review-v1,stage5b5_representative_v4_063,5GkQIP5mWPi4KZLLXeuFTT,motive (with Doja Cat),Ariana Grande | Doja Cat,Positions,167.989,2020,PRIMARY_MULTI_ARTIST,0,,motive (with Doja Cat) Ariana Grande Doja Cat,1,Lj4-SIa9bbk,https://www.youtube.com/watch?v=Lj4-SIa9bbk,"Ariana Grande, Doja Cat - motive (official audio)",Ariana Grande,Ariana Grande,169.0,66333907,The official “motive” ft. Doja Cat audio by Ariana Grande. Listen & download Positions (the album) here: ...,IDEAL,"Exact song identity with official, artist, label, distributor, or Topic evidence.",
stage5b5-representative-v4-human-review-v1,stage5b5_representative_v4_063,5GkQIP5mWPi4KZLLXeuFTT,motive (with Doja Cat),Ariana Grande | Doja Cat,Positions,167.989,2020,PRIMARY_MULTI_ARTIST,0,,motive (with Doja Cat) Ariana Grande Doja Cat,2,IhA2Hl0U2fw,https://www.youtube.com/watch?v=IhA2Hl0U2fw,"Ariana Grande, Doja Cat - motive (Lyrics) tell me what's your motive",After Beats,After Beats,169.0,611452,"Ariana Grande, Doja Cat - motive (Lyrics) tell me what's your motive Download / Stream: http://arianagrande.lnk.to/positions ...",,,
stage5b5-representative-v4-human-review-v1,stage5b5_representative_v4_063,5GkQIP5mWPi4KZLLXeuFTT,motive (with Doja Cat),Ariana Grande | Doja Cat,Positions,167.989,2020,PRIMARY_MULTI_ARTIST,0,,motive (with Doja Cat) Ariana Grande Doja Cat,3,R_HTYLhmKQw,https://www.youtube.com/watch?v=R_HTYLhmKQw,Ariana Grande Doja Cat Motive (Official Music Video),Top YouTube Music (T.Y.T.Msc.),Top YouTube Music (T.Y.T.Msc.),173.0,12015,,,,
stage5b5-representative-v4-human-review-v1,stage5b5_representative_v4_064,5ZBgQisXoMvnBPNt23gIak,I Never Did,dyslm | DNAKM,I Never Did,124.33,2019,PRIMARY_MULTI_ARTIST,0,,I Never Did dyslm DNAKM,1,fTgMk0jST7g,https://www.youtube.com/watch?v=fTgMk0jST7g,I Never Did,Dyslm,Dyslm,125.0,130069,Provided to YouTube by The Orchard Enterprises I Never Did · Dyslm · Dnakm · Matej Miklošić · Yedam Kim I Never Did ℗ 2022 ...,IDEAL,"Exact song identity with official, artist, label, distributor, or Topic evidence.",
stage5b5-representative-v4-human-review-v1,stage5b5_representative_v4_064,5ZBgQisXoMvnBPNt23gIak,I Never Did,dyslm | DNAKM,I Never Did,124.33,2019,PRIMARY_MULTI_ARTIST,0,,I Never Did dyslm DNAKM,2,GLTq0kg90Rc,https://www.youtube.com/watch?v=GLTq0kg90Rc,"I Never Did - Dyslm, DNAKM (lyric video)",daily___sad,daily___sad,125.0,10321,From Sunday - internet driven label who loves playlists » Spotify: https://lnk.to/SadMusicLY/spotify » Apple Music: ...,,,
stage5b5-representative-v4-human-review-v1,stage5b5_representative_v4_064,5ZBgQisXoMvnBPNt23gIak,I Never Did,dyslm | DNAKM,I Never Did,124.33,2019,PRIMARY_MULTI_ARTIST,0,,I Never Did dyslm DNAKM,3,LxNmbD19N_E,https://www.youtube.com/watch?v=LxNmbD19N_E,Dyslm - i never did (ft. DNAKM),the bootleg boy,the bootleg boy,125.0,257832,Listen to 'i never did' by Dyslm Lofi/Chill Beats Dyslm https://soundcloud.com/dyslmofficial ...,,,
